关键词,消费额,点击量,累计消费占比,累计点击占比
1816,1.16,2,0.999935229136854,0.999781987626001
2718,1.15,2,0.999936035616852,0.9997843833663745
4541,1.13,1,0.9999368280711108,0.9997855812365614
4202,1.12,1,0.9999376135125003,0.9997867791067482
561,1.12,2,0.9999383989538898,0.9997891748471218
1935,1.11,2,0.9999391773824098,0.9997915705874955
6106,1.1,3,0.9999399487980601,0.9997951641980558
5629,1.1,1,0.9999407202137105,0.9997963620682426
213,1.1,1,0.999941491629361,0.9997975599384294
1647,1.1,1,0.9999422630450113,0.9997987578086163
944,1.08,3,0.9999430204349226,0.9998023514191767
2499,1.08,1,0.9999437778248338,0.9998035492893635
2699,1.08,1,0.9999445352147451,0.9998047471595504
6210,1.06,4,0.9999452785789172,0.9998095386402975
159,1.03,1,0.9999460009044808,0.9998107365104844
1377,1.03,1,0.9999467232300443,0.9998119343806712
1056,1.01,2,0.9999474315298686,0.9998143301210448
3331,1.01,1,0.9999481398296931,0.9998155279912316
3714,1.0,1,0.9999488411166478,0.9998167258614183
2655,0.99,3,0.9999495353907332,0.9998203194719788
644,0.97,2,0.9999502156390794,0.9998227152123524
3759,0.97,1,0.9999508958874255,0.9998239130825393
1465,0.97,1,0.9999515761357717,0.9998251109527261
5872,0.96,2,0.9999522493712483,0.9998275066930997
292,0.96,1,0.9999529226067249,0.9998287045632864
3043,0.95,1,0.9999535888293319,0.9998299024334732
172,0.95,1,0.999954255051939,0.9998311003036601
552,0.94,1,0.9999549142616765,0.9998322981738469
4254,0.93,3,0.9999555664585444,0.9998358917844073
1566,0.93,1,0.9999562186554124,0.9998370896545942
2054,0.92,1,0.9999568638394108,0.999838287524781
4736,0.92,1,0.9999575090234092,0.9998394853949677
5995,0.92,1,0.9999581542074076,0.9998406832651545
5284,0.91,1,0.9999587923785365,0.9998418811353413
2097,0.91,1,0.9999594305496653,0.9998430790055282
55,0.9,1,0.9999600617079245,0.999844276875715
3544,0.9,1,0.9999606928661838,0.9998454747459018
6364,0.9,1,0.9999613240244432,0.9998466726160886
6270,0.9,2,0.9999619551827024,0.9998490683564623
1608,0.89,1,0.9999625793280922,0.999850266226649
798,0.89,2,0.9999632034734819,0.9998526619670226
3539,0.89,2,0.9999638276188716,0.9998550577073962
6231,0.88,2,0.9999644447513918,0.9998574534477699
597,0.87,1,0.9999650548710426,0.9998586513179567
5928,0.85,1,0.9999656509649543,0.9998598491881435
1694,0.85,2,0.9999662470588659,0.999862244928517
2953,0.85,1,0.9999668431527776,0.9998634427987039
3673,0.85,1,0.9999674392466893,0.9998646406688907
2460,0.84,1,0.9999680283277314,0.9998658385390775
31,0.83,1,0.9999686103959039,0.9998670364092643
4817,0.83,1,0.9999691924640765,0.9998682342794512
2060,0.83,1,0.9999697745322491,0.999869432149638
1906,0.81,1,0.9999703425746825,0.9998706300198248
1307,0.81,1,0.999970910617116,0.9998718278900116
711,0.81,1,0.9999714786595494,0.9998730257601983
32,0.8,1,0.9999720396891133,0.9998742236303851
2479,0.8,1,0.9999726007186772,0.999875421500572
3353,0.8,1,0.9999731617482411,0.9998766193707588
1900,0.8,1,0.999973722777805,0.9998778172409456
2203,0.78,1,0.9999742697816298,0.9998790151111324
4041,0.78,1,0.9999748167854546,0.9998802129813192
6220,0.76,2,0.9999753497635403,0.9998826087216929
6601,0.75,1,0.9999758757287565,0.9998838065918796
1402,0.75,1,0.9999764016939725,0.9998850044620664
905,0.75,1,0.9999769276591887,0.9998862023322532
5501,0.74,2,0.9999774466115352,0.9998885980726269
5082,0.74,1,0.9999779655638819,0.9998897959428137
74,0.73,1,0.9999784775033588,0.9998909938130005
1958,0.73,2,0.9999789894428358,0.9998933895533741
6457,0.73,1,0.9999795013823128,0.9998945874235609
2278,0.72,1,0.9999800063089203,0.9998957852937477
3153,0.72,1,0.9999805112355278,0.9998969831639345
3733,0.71,1,0.9999810091492657,0.9998981810341213
435,0.7,1,0.999981500050134,0.9998993789043081
6639,0.69,1,0.9999819839381329,0.999900576774495
306,0.65,2,0.9999824397746534,0.9999029725148686
1282,0.65,1,0.9999828956111739,0.9999041703850554
4956,0.65,1,0.9999833514476946,0.9999053682552422
2195,0.65,1,0.9999838072842151,0.9999065661254289
1475,0.64,1,0.9999842561078661,0.9999077639956158
1688,0.64,2,0.9999847049315171,0.9999101597359894
1315,0.63,1,0.9999851467422987,0.9999113576061762
3460,0.6,1,0.9999855675144717,0.999912555476363
378,0.59,1,0.999985981273775,0.9999137533465499
4968,0.59,1,0.9999863950330784,0.9999149512167367
2335,0.59,1,0.9999868087923819,0.9999161490869235
3916,0.58,1,0.9999872155388156,0.9999173469571102
4345,0.56,1,0.9999876082595104,0.999918544827297
2796,0.56,1,0.9999880009802051,0.9999197426974838
493,0.55,1,0.9999883866880304,0.9999209405676707
4111,0.54,1,0.999988765382986,0.9999221384378575
3463,0.53,2,0.9999891370650721,0.9999245341782311
4557,0.52,1,0.9999895017342886,0.999925732048418
1656,0.51,2,0.9999898593906356,0.9999281277887915
3505,0.5,1,0.999990210034113,0.9999293256589783
2030,0.5,1,0.9999905606775904,0.9999305235291651
5801,0.5,1,0.9999909113210679,0.9999317213993519
1373,0.49,1,0.9999912549516757,0.9999329192695388
2706,0.48,2,0.999991591569414,0.9999353150099124
1583,0.48,1,0.9999919281871523,0.9999365128800992
3913,0.45,3,0.9999922437662819,0.9999401064906596
5792,0.45,1,0.9999925593454116,0.9999413043608464
5897,0.43,2,0.9999928608988021,0.99994370010122
1188,0.39,1,0.9999931344007145,0.9999448979714068
47,0.38,1,0.9999934008897572,0.9999460958415937
4638,0.37,1,0.9999936603659305,0.9999472937117805
6641,0.37,1,0.999993919842104,0.9999484915819673
1149,0.37,1,0.9999941793182773,0.9999496894521541
958,0.37,1,0.9999944387944507,0.9999508873223408
5273,0.36,1,0.9999946912577545,0.9999520851925277
2711,0.35,1,0.9999949367081887,0.9999532830627145
1641,0.34,1,0.9999951751457534,0.9999544809329013
4939,0.33,1,0.9999954065704486,0.9999556788030881
3093,0.32,1,0.9999956309822742,0.9999568766732749
5049,0.32,1,0.9999958553940997,0.9999580745434618
381,0.31,1,0.9999960727930558,0.9999592724136486
2042,0.31,1,0.9999962901920119,0.9999604702838354
5591,0.31,2,0.9999965075909679,0.9999628660242089
3124,0.3,2,0.9999967179770544,0.9999652617645826
5551,0.3,2,0.9999969283631408,0.9999676575049562
5314,0.29,1,0.9999971317363577,0.999968855375143
4660,0.28,1,0.9999973280967052,0.9999700532453298
6198,0.27,2,0.999997517444183,0.9999724489857034
584,0.24,1,0.9999976857530521,0.9999736468558902
1295,0.23,1,0.9999978470490517,0.999974844726077
5230,0.22,1,0.9999980013321818,0.9999760425962638
1939,0.2,1,0.9999981415895727,0.9999772404664506
2976,0.15,1,0.9999982467826158,0.9999784383366375
4264,0.15,1,0.999998351975659,0.9999796362068243
1136,0.15,1,0.9999984571687022,0.9999808340770111
1988,0.15,1,0.9999985623617453,0.9999820319471979
5378,0.15,1,0.9999986675547885,0.9999832298173847
4363,0.15,1,0.9999987727478317,0.9999844276875715
5481,0.15,1,0.9999988779408748,0.9999856255577583
3320,0.15,1,0.999998983133918,0.9999868234279451
3486,0.15,1,0.9999990883269612,0.9999880212981319
5497,0.15,1,0.9999991935200043,0.9999892191683187
6164,0.15,1,0.9999992987130475,0.9999904170385056
1337,0.15,1,0.9999994039060907,0.9999916149086924
2125,0.15,1,0.9999995090991338,0.9999928127788792
2826,0.15,1,0.999999614292177,0.999994010649066
785,0.15,1,0.99999971948522,0.9999952085192527
2610,0.1,1,0.9999997896139157,0.9999964063894395
3300,0.1,1,0.9999998597426112,0.9999976042596264
5534,0.1,1,0.9999999298713067,0.9999988021298132
5027,0.1,1,1.0000000000000022,1.0
3907,0.0,0,1.0000000000000022,1.0
59,0.0,0,1.0000000000000022,1.0
6602,0.0,0,1.0000000000000022,1.0
6615,0.0,0,1.0000000000000022,1.0
6621,0.0,0,1.0000000000000022,1.0
6623,0.0,0,1.0000000000000022,1.0
6631,0.0,0,1.0000000000000022,1.0
3347,0.0,0,1.0000000000000022,1.0
3348,0.0,0,1.0000000000000022,1.0
3363,0.0,0,1.0000000000000022,1.0
3369,0.0,0,1.0000000000000022,1.0
3375,0.0,0,1.0000000000000022,1.0
4076,0.0,0,1.0000000000000022,1.0
3540,0.0,0,1.0000000000000022,1.0
4006,0.0,0,1.0000000000000022,1.0
4015,0.0,0,1.0000000000000022,1.0
4020,0.0,0,1.0000000000000022,1.0
3442,0.0,0,1.0000000000000022,1.0
3445,0.0,0,1.0000000000000022,1.0
3446,0.0,0,1.0000000000000022,1.0
3453,0.0,0,1.0000000000000022,1.0
3455,0.0,0,1.0000000000000022,1.0
3456,0.0,0,1.0000000000000022,1.0
3321,0.0,0,1.0000000000000022,1.0
3323,0.0,0,1.0000000000000022,1.0
3324,0.0,0,1.0000000000000022,1.0
3326,0.0,0,1.0000000000000022,1.0
3328,0.0,0,1.0000000000000022,1.0
4141,0.0,0,1.0000000000000022,1.0
3395,0.0,0,1.0000000000000022,1.0
3431,0.0,0,1.0000000000000022,1.0
4026,0.0,0,1.0000000000000022,1.0
4043,0.0,0,1.0000000000000022,1.0
4051,0.0,0,1.0000000000000022,1.0
3333,0.0,0,1.0000000000000022,1.0
3334,0.0,0,1.0000000000000022,1.0
3340,0.0,0,1.0000000000000022,1.0
3195,0.0,0,1.0000000000000022,1.0
3201,0.0,0,1.0000000000000022,1.0
3206,0.0,0,1.0000000000000022,1.0
3217,0.0,0,1.0000000000000022,1.0
3235,0.0,0,1.0000000000000022,1.0
3262,0.0,0,1.0000000000000022,1.0
3275,0.0,0,1.0000000000000022,1.0
3151,0.0,0,1.0000000000000022,1.0
4082,0.0,0,1.0000000000000022,1.0
4089,0.0,0,1.0000000000000022,1.0
4106,0.0,0,1.0000000000000022,1.0
4113,0.0,0,1.0000000000000022,1.0
4128,0.0,0,1.0000000000000022,1.0
4134,0.0,0,1.0000000000000022,1.0
3284,0.0,0,1.0000000000000022,1.0
4248,0.0,0,1.0000000000000022,1.0
4249,0.0,0,1.0000000000000022,1.0
3101,0.0,0,1.0000000000000022,1.0
3102,0.0,0,1.0000000000000022,1.0
3107,0.0,0,1.0000000000000022,1.0
3116,0.0,0,1.0000000000000022,1.0
3126,0.0,0,1.0000000000000022,1.0
4152,0.0,0,1.0000000000000022,1.0
4153,0.0,0,1.0000000000000022,1.0
4162,0.0,0,1.0000000000000022,1.0
4183,0.0,0,1.0000000000000022,1.0
4184,0.0,0,1.0000000000000022,1.0
3182,0.0,0,1.0000000000000022,1.0
3188,0.0,0,1.0000000000000022,1.0
4296,0.0,0,1.0000000000000022,1.0
3035,0.0,0,1.0000000000000022,1.0
3060,0.0,0,1.0000000000000022,1.0
3062,0.0,0,1.0000000000000022,1.0
3063,0.0,0,1.0000000000000022,1.0
3068,0.0,0,1.0000000000000022,1.0
3076,0.0,0,1.0000000000000022,1.0
3084,0.0,0,1.0000000000000022,1.0
4310,0.0,0,1.0000000000000022,1.0
3160,0.0,0,1.0000000000000022,1.0
3164,0.0,0,1.0000000000000022,1.0
3170,0.0,0,1.0000000000000022,1.0
3175,0.0,0,1.0000000000000022,1.0
4199,0.0,0,1.0000000000000022,1.0
4224,0.0,0,1.0000000000000022,1.0
4236,0.0,0,1.0000000000000022,1.0
2989,0.0,0,1.0000000000000022,1.0
2994,0.0,0,1.0000000000000022,1.0
2995,0.0,0,1.0000000000000022,1.0
3009,0.0,0,1.0000000000000022,1.0
3012,0.0,0,1.0000000000000022,1.0
3020,0.0,0,1.0000000000000022,1.0
3022,0.0,0,1.0000000000000022,1.0
2942,0.0,0,1.0000000000000022,1.0
2947,0.0,0,1.0000000000000022,1.0
3138,0.0,0,1.0000000000000022,1.0
3147,0.0,0,1.0000000000000022,1.0
4258,0.0,0,1.0000000000000022,1.0
4269,0.0,0,1.0000000000000022,1.0
4288,0.0,0,1.0000000000000022,1.0
4290,0.0,0,1.0000000000000022,1.0
4387,0.0,0,1.0000000000000022,1.0
4390,0.0,0,1.0000000000000022,1.0
4419,0.0,0,1.0000000000000022,1.0
2898,0.0,0,1.0000000000000022,1.0
2921,0.0,0,1.0000000000000022,1.0
2936,0.0,0,1.0000000000000022,1.0
2939,0.0,0,1.0000000000000022,1.0
2847,0.0,0,1.0000000000000022,1.0
2861,0.0,0,1.0000000000000022,1.0
2875,0.0,0,1.0000000000000022,1.0
4326,0.0,0,1.0000000000000022,1.0
4340,0.0,0,1.0000000000000022,1.0
4347,0.0,0,1.0000000000000022,1.0
4350,0.0,0,1.0000000000000022,1.0
4364,0.0,0,1.0000000000000022,1.0
4447,0.0,0,1.0000000000000022,1.0
4453,0.0,0,1.0000000000000022,1.0
4454,0.0,0,1.0000000000000022,1.0
4463,0.0,0,1.0000000000000022,1.0
4465,0.0,0,1.0000000000000022,1.0
4483,0.0,0,1.0000000000000022,1.0
4491,0.0,0,1.0000000000000022,1.0
2799,0.0,0,1.0000000000000022,1.0
2840,0.0,0,1.0000000000000022,1.0
2754,0.0,0,1.0000000000000022,1.0
2975,0.0,0,1.0000000000000022,1.0
2977,0.0,0,1.0000000000000022,1.0
2979,0.0,0,1.0000000000000022,1.0
4376,0.0,0,1.0000000000000022,1.0
4504,0.0,0,1.0000000000000022,1.0
4505,0.0,0,1.0000000000000022,1.0
4508,0.0,0,1.0000000000000022,1.0
4522,0.0,0,1.0000000000000022,1.0
4526,0.0,0,1.0000000000000022,1.0
4530,0.0,0,1.0000000000000022,1.0
2717,0.0,0,1.0000000000000022,1.0
2725,0.0,0,1.0000000000000022,1.0
2739,0.0,0,1.0000000000000022,1.0
2665,0.0,0,1.0000000000000022,1.0
2666,0.0,0,1.0000000000000022,1.0
2884,0.0,0,1.0000000000000022,1.0
2888,0.0,0,1.0000000000000022,1.0
4438,0.0,0,1.0000000000000022,1.0
4442,0.0,0,1.0000000000000022,1.0
4545,0.0,0,1.0000000000000022,1.0
4556,0.0,0,1.0000000000000022,1.0
4558,0.0,0,1.0000000000000022,1.0
4573,0.0,0,1.0000000000000022,1.0
4583,0.0,0,1.0000000000000022,1.0
2587,0.0,0,1.0000000000000022,1.0
2590,0.0,0,1.0000000000000022,1.0
2591,0.0,0,1.0000000000000022,1.0
2618,0.0,0,1.0000000000000022,1.0
2758,0.0,0,1.0000000000000022,1.0
2771,0.0,0,1.0000000000000022,1.0
2789,0.0,0,1.0000000000000022,1.0
4494,0.0,0,1.0000000000000022,1.0
4625,0.0,0,1.0000000000000022,1.0
4629,0.0,0,1.0000000000000022,1.0
4631,0.0,0,1.0000000000000022,1.0
4635,0.0,0,1.0000000000000022,1.0
2555,0.0,0,1.0000000000000022,1.0
2559,0.0,0,1.0000000000000022,1.0
2563,0.0,0,1.0000000000000022,1.0
2564,0.0,0,1.0000000000000022,1.0
2583,0.0,0,1.0000000000000022,1.0
2509,0.0,0,1.0000000000000022,1.0
2514,0.0,0,1.0000000000000022,1.0
2678,0.0,0,1.0000000000000022,1.0
2684,0.0,0,1.0000000000000022,1.0
2685,0.0,0,1.0000000000000022,1.0
2703,0.0,0,1.0000000000000022,1.0
3893,0.0,0,1.0000000000000022,1.0
3640,0.0,0,1.0000000000000022,1.0
3652,0.0,0,1.0000000000000022,1.0
4696,0.0,0,1.0000000000000022,1.0
4701,0.0,0,1.0000000000000022,1.0
4712,0.0,0,1.0000000000000022,1.0
2441,0.0,0,1.0000000000000022,1.0
2447,0.0,0,1.0000000000000022,1.0
2458,0.0,0,1.0000000000000022,1.0
2465,0.0,0,1.0000000000000022,1.0
2474,0.0,0,1.0000000000000022,1.0
2476,0.0,0,1.0000000000000022,1.0
2632,0.0,0,1.0000000000000022,1.0
2636,0.0,0,1.0000000000000022,1.0
4601,0.0,0,1.0000000000000022,1.0
4616,0.0,0,1.0000000000000022,1.0
2549,0.0,0,1.0000000000000022,1.0
4647,0.0,0,1.0000000000000022,1.0
4665,0.0,0,1.0000000000000022,1.0
3921,0.0,0,1.0000000000000022,1.0
3935,0.0,0,1.0000000000000022,1.0
3968,0.0,0,1.0000000000000022,1.0
3497,0.0,0,1.0000000000000022,1.0
3520,0.0,0,1.0000000000000022,1.0
3529,0.0,0,1.0000000000000022,1.0
3533,0.0,0,1.0000000000000022,1.0
3536,0.0,0,1.0000000000000022,1.0
3865,0.0,0,1.0000000000000022,1.0
3875,0.0,0,1.0000000000000022,1.0
2482,0.0,0,1.0000000000000022,1.0
2380,0.0,0,1.0000000000000022,1.0
2381,0.0,0,1.0000000000000022,1.0
2384,0.0,0,1.0000000000000022,1.0
2387,0.0,0,1.0000000000000022,1.0
2422,0.0,0,1.0000000000000022,1.0
2425,0.0,0,1.0000000000000022,1.0
2426,0.0,0,1.0000000000000022,1.0
4728,0.0,0,1.0000000000000022,1.0
4761,0.0,0,1.0000000000000022,1.0
4763,0.0,0,1.0000000000000022,1.0
2322,0.0,0,1.0000000000000022,1.0
2328,0.0,0,1.0000000000000022,1.0
2337,0.0,0,1.0000000000000022,1.0
2339,0.0,0,1.0000000000000022,1.0
2531,0.0,0,1.0000000000000022,1.0
2177,0.0,0,1.0000000000000022,1.0
2180,0.0,0,1.0000000000000022,1.0
2190,0.0,0,1.0000000000000022,1.0
2356,0.0,0,1.0000000000000022,1.0
2373,0.0,0,1.0000000000000022,1.0
4771,0.0,0,1.0000000000000022,1.0
4778,0.0,0,1.0000000000000022,1.0
4793,0.0,0,1.0000000000000022,1.0
4802,0.0,0,1.0000000000000022,1.0
4806,0.0,0,1.0000000000000022,1.0
2277,0.0,0,1.0000000000000022,1.0
2282,0.0,0,1.0000000000000022,1.0
2283,0.0,0,1.0000000000000022,1.0
2284,0.0,0,1.0000000000000022,1.0
2214,0.0,0,1.0000000000000022,1.0
2231,0.0,0,1.0000000000000022,1.0
2071,0.0,0,1.0000000000000022,1.0
2072,0.0,0,1.0000000000000022,1.0
2079,0.0,0,1.0000000000000022,1.0
2081,0.0,0,1.0000000000000022,1.0
2232,0.0,0,1.0000000000000022,1.0
2234,0.0,0,1.0000000000000022,1.0
2236,0.0,0,1.0000000000000022,1.0
2238,0.0,0,1.0000000000000022,1.0
4824,0.0,0,1.0000000000000022,1.0
4830,0.0,0,1.0000000000000022,1.0
4846,0.0,0,1.0000000000000022,1.0
2139,0.0,0,1.0000000000000022,1.0
2145,0.0,0,1.0000000000000022,1.0
2146,0.0,0,1.0000000000000022,1.0
2158,0.0,0,1.0000000000000022,1.0
2166,0.0,0,1.0000000000000022,1.0
1996,0.0,0,1.0000000000000022,1.0
2004,0.0,0,1.0000000000000022,1.0
2015,0.0,0,1.0000000000000022,1.0
2021,0.0,0,1.0000000000000022,1.0
2023,0.0,0,1.0000000000000022,1.0
2191,0.0,0,1.0000000000000022,1.0
2092,0.0,0,1.0000000000000022,1.0
2095,0.0,0,1.0000000000000022,1.0
2111,0.0,0,1.0000000000000022,1.0
4870,0.0,0,1.0000000000000022,1.0
4901,0.0,0,1.0000000000000022,1.0
4905,0.0,0,1.0000000000000022,1.0
2050,0.0,0,1.0000000000000022,1.0
2051,0.0,0,1.0000000000000022,1.0
2052,0.0,0,1.0000000000000022,1.0
5031,0.0,0,1.0000000000000022,1.0
5038,0.0,0,1.0000000000000022,1.0
5051,0.0,0,1.0000000000000022,1.0
5071,0.0,0,1.0000000000000022,1.0
5072,0.0,0,1.0000000000000022,1.0
5084,0.0,0,1.0000000000000022,1.0
2083,0.0,0,1.0000000000000022,1.0
2084,0.0,0,1.0000000000000022,1.0
4934,0.0,0,1.0000000000000022,1.0
4944,0.0,0,1.0000000000000022,1.0
4958,0.0,0,1.0000000000000022,1.0
4959,0.0,0,1.0000000000000022,1.0
4966,0.0,0,1.0000000000000022,1.0
1955,0.0,0,1.0000000000000022,1.0
1957,0.0,0,1.0000000000000022,1.0
1965,0.0,0,1.0000000000000022,1.0
1978,0.0,0,1.0000000000000022,1.0
1825,0.0,0,1.0000000000000022,1.0
1827,0.0,0,1.0000000000000022,1.0
1846,0.0,0,1.0000000000000022,1.0
1849,0.0,0,1.0000000000000022,1.0
2036,0.0,0,1.0000000000000022,1.0
5001,0.0,0,1.0000000000000022,1.0
5006,0.0,0,1.0000000000000022,1.0
5024,0.0,0,1.0000000000000022,1.0
5029,0.0,0,1.0000000000000022,1.0
5148,0.0,0,1.0000000000000022,1.0
5175,0.0,0,1.0000000000000022,1.0
5176,0.0,0,1.0000000000000022,1.0
1756,0.0,0,1.0000000000000022,1.0
1757,0.0,0,1.0000000000000022,1.0
1766,0.0,0,1.0000000000000022,1.0
1777,0.0,0,1.0000000000000022,1.0
1786,0.0,0,1.0000000000000022,1.0
1797,0.0,0,1.0000000000000022,1.0
5085,0.0,0,1.0000000000000022,1.0
5091,0.0,0,1.0000000000000022,1.0
5103,0.0,0,1.0000000000000022,1.0
1917,0.0,0,1.0000000000000022,1.0
1923,0.0,0,1.0000000000000022,1.0
1942,0.0,0,1.0000000000000022,1.0
5190,0.0,0,1.0000000000000022,1.0
5197,0.0,0,1.0000000000000022,1.0
5204,0.0,0,1.0000000000000022,1.0
5207,0.0,0,1.0000000000000022,1.0
5223,0.0,0,1.0000000000000022,1.0
1703,0.0,0,1.0000000000000022,1.0
1714,0.0,0,1.0000000000000022,1.0
1715,0.0,0,1.0000000000000022,1.0
1717,0.0,0,1.0000000000000022,1.0
1718,0.0,0,1.0000000000000022,1.0
1727,0.0,0,1.0000000000000022,1.0
1907,0.0,0,1.0000000000000022,1.0
5118,0.0,0,1.0000000000000022,1.0
5120,0.0,0,1.0000000000000022,1.0
5122,0.0,0,1.0000000000000022,1.0
5138,0.0,0,1.0000000000000022,1.0
5232,0.0,0,1.0000000000000022,1.0
5234,0.0,0,1.0000000000000022,1.0
5254,0.0,0,1.0000000000000022,1.0
5259,0.0,0,1.0000000000000022,1.0
3701,0.0,0,1.0000000000000022,1.0
1670,0.0,0,1.0000000000000022,1.0
1683,0.0,0,1.0000000000000022,1.0
1702,0.0,0,1.0000000000000022,1.0
5264,0.0,0,1.0000000000000022,1.0
5266,0.0,0,1.0000000000000022,1.0
1800,0.0,0,1.0000000000000022,1.0
1808,0.0,0,1.0000000000000022,1.0
5184,0.0,0,1.0000000000000022,1.0
5187,0.0,0,1.0000000000000022,1.0
5188,0.0,0,1.0000000000000022,1.0
5274,0.0,0,1.0000000000000022,1.0
5280,0.0,0,1.0000000000000022,1.0
5282,0.0,0,1.0000000000000022,1.0
5302,0.0,0,1.0000000000000022,1.0
1602,0.0,0,1.0000000000000022,1.0
1619,0.0,0,1.0000000000000022,1.0
1621,0.0,0,1.0000000000000022,1.0
1639,0.0,0,1.0000000000000022,1.0
1640,0.0,0,1.0000000000000022,1.0
88,0.0,0,1.0000000000000022,1.0
1651,0.0,0,1.0000000000000022,1.0
5308,0.0,0,1.0000000000000022,1.0
5310,0.0,0,1.0000000000000022,1.0
1737,0.0,0,1.0000000000000022,1.0
1739,0.0,0,1.0000000000000022,1.0
5226,0.0,0,1.0000000000000022,1.0
3720,0.0,0,1.0000000000000022,1.0
3731,0.0,0,1.0000000000000022,1.0
1537,0.0,0,1.0000000000000022,1.0
1541,0.0,0,1.0000000000000022,1.0
1554,0.0,0,1.0000000000000022,1.0
1564,0.0,0,1.0000000000000022,1.0
1576,0.0,0,1.0000000000000022,1.0
83,0.0,0,1.0000000000000022,1.0
1601,0.0,0,1.0000000000000022,1.0
5353,0.0,0,1.0000000000000022,1.0
5365,0.0,0,1.0000000000000022,1.0
5367,0.0,0,1.0000000000000022,1.0
5375,0.0,0,1.0000000000000022,1.0
5268,0.0,0,1.0000000000000022,1.0
5272,0.0,0,1.0000000000000022,1.0
19,0.0,0,1.0000000000000022,1.0
5317,0.0,0,1.0000000000000022,1.0
5328,0.0,0,1.0000000000000022,1.0
5346,0.0,0,1.0000000000000022,1.0
1533,0.0,0,1.0000000000000022,1.0
3653,0.0,0,1.0000000000000022,1.0
3657,0.0,0,1.0000000000000022,1.0
3663,0.0,0,1.0000000000000022,1.0
3671,0.0,0,1.0000000000000022,1.0
3679,0.0,0,1.0000000000000022,1.0
3685,0.0,0,1.0000000000000022,1.0
3543,0.0,0,1.0000000000000022,1.0
3566,0.0,0,1.0000000000000022,1.0
3579,0.0,0,1.0000000000000022,1.0
3586,0.0,0,1.0000000000000022,1.0
3704,0.0,0,1.0000000000000022,1.0
3705,0.0,0,1.0000000000000022,1.0
65,0.0,0,1.0000000000000022,1.0
5380,0.0,0,1.0000000000000022,1.0
5384,0.0,0,1.0000000000000022,1.0
5391,0.0,0,1.0000000000000022,1.0
5393,0.0,0,1.0000000000000022,1.0
5397,0.0,0,1.0000000000000022,1.0
5413,0.0,0,1.0000000000000022,1.0
5420,0.0,0,1.0000000000000022,1.0
1492,0.0,0,1.0000000000000022,1.0
1496,0.0,0,1.0000000000000022,1.0
1506,0.0,0,1.0000000000000022,1.0
1507,0.0,0,1.0000000000000022,1.0
1508,0.0,0,1.0000000000000022,1.0
5431,0.0,0,1.0000000000000022,1.0
5438,0.0,0,1.0000000000000022,1.0
4,0.0,0,1.0000000000000022,1.0
1312,0.0,0,1.0000000000000022,1.0
5455,0.0,0,1.0000000000000022,1.0
5465,0.0,0,1.0000000000000022,1.0
5466,0.0,0,1.0000000000000022,1.0
5475,0.0,0,1.0000000000000022,1.0
24,0.0,0,1.0000000000000022,1.0
1396,0.0,0,1.0000000000000022,1.0
1397,0.0,0,1.0000000000000022,1.0
1400,0.0,0,1.0000000000000022,1.0
1414,0.0,0,1.0000000000000022,1.0
1446,0.0,0,1.0000000000000022,1.0
1447,0.0,0,1.0000000000000022,1.0
1458,0.0,0,1.0000000000000022,1.0
1351,0.0,0,1.0000000000000022,1.0
1354,0.0,0,1.0000000000000022,1.0
1362,0.0,0,1.0000000000000022,1.0
1277,0.0,0,1.0000000000000022,1.0
1278,0.0,0,1.0000000000000022,1.0
1280,0.0,0,1.0000000000000022,1.0
1281,0.0,0,1.0000000000000022,1.0
1368,0.0,0,1.0000000000000022,1.0
41,0.0,0,1.0000000000000022,1.0
1375,0.0,0,1.0000000000000022,1.0
1380,0.0,0,1.0000000000000022,1.0
1387,0.0,0,1.0000000000000022,1.0
54,0.0,0,1.0000000000000022,1.0
5502,0.0,0,1.0000000000000022,1.0
5504,0.0,0,1.0000000000000022,1.0
5509,0.0,0,1.0000000000000022,1.0
1303,0.0,0,1.0000000000000022,1.0
1310,0.0,0,1.0000000000000022,1.0
1311,0.0,0,1.0000000000000022,1.0
1229,0.0,0,1.0000000000000022,1.0
1244,0.0,0,1.0000000000000022,1.0
1245,0.0,0,1.0000000000000022,1.0
1249,0.0,0,1.0000000000000022,1.0
5656,0.0,0,1.0000000000000022,1.0
56,0.0,0,1.0000000000000022,1.0
6529,0.0,0,1.0000000000000022,1.0
5536,0.0,0,1.0000000000000022,1.0
5543,0.0,0,1.0000000000000022,1.0
5546,0.0,0,1.0000000000000022,1.0
5550,0.0,0,1.0000000000000022,1.0
6547,0.0,0,1.0000000000000022,1.0
5576,0.0,0,1.0000000000000022,1.0
5578,0.0,0,1.0000000000000022,1.0
5583,0.0,0,1.0000000000000022,1.0
5584,0.0,0,1.0000000000000022,1.0
6548,0.0,0,1.0000000000000022,1.0
1191,0.0,0,1.0000000000000022,1.0
1195,0.0,0,1.0000000000000022,1.0
1199,0.0,0,1.0000000000000022,1.0
1203,0.0,0,1.0000000000000022,1.0
1289,0.0,0,1.0000000000000022,1.0
6549,0.0,0,1.0000000000000022,1.0
6583,0.0,0,1.0000000000000022,1.0
5593,0.0,0,1.0000000000000022,1.0
5594,0.0,0,1.0000000000000022,1.0
5605,0.0,0,1.0000000000000022,1.0
5622,0.0,0,1.0000000000000022,1.0
5637,0.0,0,1.0000000000000022,1.0
1216,0.0,0,1.0000000000000022,1.0
