日期,日消费,日点击,日展现,新注册数,活跃单元数,最大单元占比,星期,月份,是否周末,三态标签,CTR,CPC,CPA,消费MA7,注册MA7
2025-11-29,3052.34,2061,67403,188,9,0.6930355071846518,星期六,11,1,正常,0.030577274008575284,1.4809995147986414,16.235851063829788,3342.5914285714284,213.57142857142858
2025-11-30,1120.34,785,34455,84,9,0.6575503864898156,星期日,11,1,正常,0.022783340589174285,1.427184713375796,13.33738095238095,3337.6757142857145,217.57142857142858
2025-12-01,948.9399999999999,713,33929,92,9,0.639977237760027,星期一,12,0,正常,0.021014471396150786,1.3309116409537165,10.314565217391303,3509.3957142857143,232.42857142857142
2025-12-02,3975.7,2702,80872,274,9,0.7125311265940589,星期二,12,0,正常,0.033410822039766544,1.4713915618060696,14.50985401459854,3847.285714285714,251.42857142857142
2025-12-03,5910.19,3158,81769,362,9,0.827834638141921,星期三,12,0,正常,0.03862099328596412,1.8714977834072197,16.32649171270718,3982.687142857143,256.14285714285717
2025-12-04,6099.4800000000005,3214,82672,411,9,0.8225110993068262,星期四,12,0,正常,0.03887652409521966,1.89778469197262,14.840583941605841,3953.8342857142857,257.14285714285717
2025-12-05,5824.009999999999,3220,78285,349,9,0.8221963904594944,星期五,12,0,正常,0.04113176215111452,1.808698757763975,16.687707736389683,3947.152857142857,256.42857142857144
2025-12-06,4000.15,2436,66836,221,10,0.7716910615851905,星期六,12,1,正常,0.036447423544197735,1.6420977011494253,18.10022624434389,4100.288571428571,261.2857142857143
2025-12-07,918.37,848,31742,91,10,0.6016529285582063,星期日,12,1,正常,0.02671539285489257,1.0829834905660378,10.091978021978022,4082.934285714286,252.42857142857142
2025-12-08,902.1700000000001,791,33363,87,9,0.6310562310872674,星期一,12,0,正常,0.023708899079818962,1.140543615676359,10.36977011494253,4040.39,246.85714285714286
2025-12-09,5047.65,3018,79885,308,9,0.7710796113042704,星期二,12,0,正常,0.03777930775489766,1.6725149105367791,16.388474025974023,3972.6071428571427,237.57142857142858
2025-12-10,5788.71,3047,78752,300,9,0.8066805903215052,星期三,12,0,正常,0.03869108086143844,1.8998063669182803,19.2957,4122.262857142857,240.28571428571428
2025-12-11,5801.670000000001,3088,77053,372,9,0.8187090958293042,星期四,12,0,正常,0.04007631111053431,1.8787791450777205,15.595887096774197,4113.264285714286,238.71428571428572
2025-12-12,5349.530000000001,3001,76765,284,10,0.7874710488584978,星期五,12,0,正常,0.03909333680713867,1.782582472509164,18.83637323943662,4109.848571428572,238.0
2025-12-13,5047.74,2628,68445,240,9,0.8192379163744568,星期六,12,1,正常,0.038395792241946086,1.9207534246575342,21.032249999999998,4283.202857142857,242.14285714285714
2025-12-14,855.38,736,30284,80,9,0.6455259650681568,星期日,12,1,正常,0.024303262448817857,1.1622010869565218,10.69225,4346.044285714286,247.85714285714286
2025-12-15,878.2600000000001,770,31451,82,9,0.6209778425523192,星期一,12,0,正常,0.024482528377476075,1.1405974025974028,10.71048780487805,4387.17,240.71428571428572
2025-12-16,6261.129999999999,3302,78661,337,9,0.8023296114279691,星期二,12,0,正常,0.041977600081361796,1.8961629315566322,18.57902077151335,4367.427142857143,240.42857142857142
2025-12-17,6228.6,3205,75873,340,10,0.8078910188485373,星期三,12,0,正常,0.042241640636326495,1.9434009360374416,18.319411764705883,4354.331428571429,241.71428571428572
2025-12-18,6089.55,3146,74682,322,9,0.8191294923270193,星期四,12,0,正常,0.04212527784472832,1.9356484424666243,18.91164596273292,4354.317142857143,241.0
2025-12-19,5211.330000000001,2785,70574,282,9,0.8053798166686814,星期五,12,0,正常,0.039462124861847137,1.8712136445242373,18.47989361702128,4349.49,239.28571428571428
2025-12-20,4956.07,2580,64636,249,11,0.8045124463536633,星期六,12,1,正常,0.03991583637601337,1.920957364341085,19.903895582329316,4330.484285714286,236.14285714285714
2025-12-21,855.28,741,25834,75,9,0.6036151903470208,星期日,12,1,正常,0.028683130757915926,1.1542240215924426,11.403733333333333,4306.964285714285,232.42857142857142
2025-12-22,844.47,738,25928,70,9,0.6415503215034282,星期一,12,0,正常,0.028463437210737425,1.1442682926829268,12.063857142857144,4167.872857142857,221.85714285714286
2025-12-23,6128.09,3217,70206,315,9,0.7843063662576757,星期二,12,0,正常,0.04582229439079281,1.9049082996580666,19.45425396825397,4223.2471428571425,223.14285714285714
2025-12-24,6063.96,3102,67984,314,9,0.7994264474040066,星期三,12,0,正常,0.04562838314897623,1.9548549323017408,19.311974522292992,4372.082857142857,226.14285714285714
2025-12-25,5115.91,2921,66784,248,9,0.7873516148642177,星期四,12,0,正常,0.0437380210828941,1.7514241698048614,20.62866935483871,4369.127142857143,226.71428571428572
2025-12-26,5598.95,2947,65736,291,9,0.8261781226837175,星期五,12,0,正常,0.0448308385055373,1.8998812351543943,19.240378006872852,4370.197142857143,226.14285714285714
2025-12-27,5997.92,2763,59163,270,9,0.8362098860938459,星期六,12,1,正常,0.04670148572587597,2.1707998552298227,22.21451851851852,4457.954285714286,224.14285714285714
2025-12-28,834.59,696,25208,79,9,0.692495716459579,星期日,12,1,正常,0.027610282450015868,1.1991235632183908,10.564430379746836,4295.92,209.0
2025-12-29,851.9599999999999,732,26432,66,10,0.6554650453072914,星期一,12,0,正常,0.027693704600484263,1.1638797814207649,12.908484848484846,,
2025-12-30,6742.389999999999,2709,48925,301,9,0.886875425479689,星期二,12,0,正常,0.05537046499744507,2.4888851974898483,22.399966777408636,,
2025-12-31,4929.72,2353,47026,208,9,0.832935744829321,星期三,12,0,正常,0.050036150214774804,2.095078623034424,23.700576923076923,,
