方案ID,推广单元ID,关键词ID,类,C,K,V,d,qbar,eta_raw,eta,w,totC
495817671,9630806627,714,潜力词,5.76,12.0,7.0,0.5833333333333334,0.6255889624509309,3.33019515749008,1.240708825450912,3.373375574711045e-05,170748.84999999998
495817671,9630806627,798,潜力词,0.89,2.0,2.0,1.0,0.6255889624509309,3.5921206193151423,1.0453328227783547,5.212333787313942e-06,170748.84999999998
495817671,9630806627,815,重点词,2298.65,2510.0,2693.0,1.0729083665338646,0.6255889624509309,1.7454676117477859,1.7295974818487418,0.013462169730572127,170748.84999999998
495817671,9630806627,847,重点词,19.53,16.0,39.0,2.4375,0.6255889624509309,1.3095698315168363,1.0869538157561311,0.00011437851558004638,170748.84999999998
495817671,9630806627,875,重点词,47.51,29.0,95.0,3.2758620689655173,0.6255889624509309,0.975717040460154,0.9881685631449278,0.00027824491936548915,170748.84999999998
495817671,9630806627,1018,黄金词,0.15,1.0,0.0,0.0,0.6255889624509309,10.656624503968256,1.0288832238403836,8.784832225810013e-07,170748.84999999998
495817671,9630806627,1040,潜力词,6.4,5.0,3.0,0.6,0.6255889624509309,1.24882318405878,1.0282352549286558,3.748195083012273e-05,170748.84999999998
495817671,9630806627,1041,潜力词,2.11,4.0,4.0,1.0,0.6255889624509309,3.030319764161589,1.0822102226517165,1.2357330664306085e-05,170748.84999999998
495817671,9630806627,1056,潜力词,1.01,2.0,1.0,0.5,0.6255889624509309,3.16533401107968,1.0428736983177902,5.915120365378743e-06,170748.84999999998
495817671,9630806627,1089,重点词,396.88,330.0,591.0,1.790909090909091,0.6255889624509309,1.3291244531002537,1.2922997514912924,0.0023243494758529853,170748.84999999998
495817671,9630806627,1092,黄金词,4.16,3.0,6.0,2.0,0.6255889624509309,1.1527598622081046,1.0117334015285397,2.4363268039579773e-05,170748.84999999998
495817671,9630806627,1164,重点词,237.11,200.0,369.0,1.845,0.6255889624509309,1.348314010877009,1.2876553764029384,0.001388647712707875,170748.84999999998
495817671,9630806627,1185,潜力词,3.09,4.0,6.0,1.5,0.6255889624509309,2.0692474764986906,1.062233465857618,1.809675438516863e-05,170748.84999999998
495817671,9630806627,1207,重点词,115.45,90.0,134.0,1.488888888888889,0.6255889624509309,1.246118932902308,1.1717402889306223,0.0006761392536465108,170748.84999999998
495817671,9630806627,1265,潜力词,1.37,2.0,1.0,0.5,0.6255889624509309,2.333567409628085,1.0355652589291509,8.023480099573147e-06,170748.84999999998
495817671,9630806627,1287,潜力词,3.95,6.0,6.0,1.0,0.6255889624509309,2.4280916591320074,1.1045590742089235,2.3133391527966373e-05,170748.84999999998
495817671,9630806627,1314,重点词,14.45,12.0,18.0,1.5,0.6255889624509309,1.3274687963420666,1.0734200792419373,8.462721710863646e-05,170748.84999999998
495817671,9630806627,1365,潜力词,3.6,5.0,8.0,1.6,0.6255889624509309,2.2201301049933866,1.0819490369025409,2.1083597341944034e-05,170748.84999999998
495817671,9630806627,1377,潜力词,1.03,1.0,1.0,1.0,0.6255889624509309,1.5519356073740178,1.0111403816499163,6.032251461722876e-06,170748.84999999998
495817671,9630806627,1424,重点词,2592.53,2414.0,145.0,0.06006628003314002,0.6255889624509309,1.4884162315911116,1.4791747805651798,0.015183294060252825,170748.84999999998
495817671,9630806627,1437,潜力词,0.91,1.0,1.0,1.0,0.6255889624509309,1.7565864566980638,1.0135237414180953,5.329464883658075e-06,170748.84999999998
495817671,9630806627,1438,重点词,1912.61,934.0,966.0,1.0342612419700214,0.6255889624509309,0.7806050857236722,0.7861944517789844,0.01120130530893766,170748.84999999998
495817671,9630806627,1486,重点词,73.03,75.0,130.0,1.7333333333333334,0.6255889624509309,1.6416133872332312,1.3808585358826535,0.00042770419830060353,170748.84999999998
495817671,9630806627,1524,潜力词,5.5,9.0,6.0,0.6666666666666666,0.6255889624509309,2.6157169237012994,1.1601160915379665,3.221105149463672e-05,170748.84999999998
495817671,9630806627,1566,黄金词,0.93,1.0,4.0,4.0,0.6255889624509309,1.7188104038658476,1.0131257348438099,5.446595980002209e-06,170748.84999999998
495817671,9630806627,1575,重点词,33.9,202.0,144.0,0.7128712871287128,0.6255889624509309,9.52494756549375,4.444525893566604,0.0001985372083033063,170748.84999999998
495817671,9630806627,1590,重点词,126.84,80.0,136.0,1.7,0.6255889624509309,1.0081953173101472,1.005878161318814,0.0007428454130144948,170748.84999999998
495817671,9630806627,1608,潜力词,0.89,1.0,1.0,1.0,0.6255889624509309,1.7960603096575711,1.013922060829146,5.212333787313942e-06,170748.84999999998
495817671,9630806627,1656,潜力词,0.51,2.0,2.0,1.0,0.6255889624509309,6.268602649393091,1.0531971362342203,2.9868429567754048e-06,170748.84999999998
495817671,9630806627,1666,重点词,28.78,19.0,26.0,1.368421052631579,0.6255889624509309,1.0552946433742019,1.0202003025680315,0.00016855164763920815,170748.84999999998
495817671,9630806627,1691,潜力词,1.24,1.0,1.0,1.0,0.6255889624509309,1.2891078028993859,1.0069963636923347,7.262127973336278e-06,170748.84999999998
495817671,9630806627,1723,潜力词,3.03,5.0,3.0,0.6,0.6255889624509309,2.6377783425664,1.093578509861893,1.7745361096136228e-05,170748.84999999998
495817671,9630806627,1738,重点词,162.44,128.0,148.0,1.15625,0.6255889624509309,1.2595862501612318,1.1984898817369163,0.0009513387645070524,170748.84999999998
495817671,9630806627,1754,潜力词,2.05,5.0,4.0,0.8,0.6255889624509309,3.8987650624274113,1.1141684606719728,1.2005937375273684e-05,170748.84999999998
495817671,9630806627,1785,重点词,44.38,65.0,68.0,1.0461538461538462,0.6255889624509309,2.3411917285644543,1.6306642181997297,0.0002599139027876323,170748.84999999998
495817671,9630806627,1817,重点词,115.52,116.0,109.0,0.9396551724137931,0.6255889624509309,1.605135616075551,1.4223372786916846,0.0006765492124837152,170748.84999999998
495817671,9630806627,1824,潜力词,4.04,5.0,5.0,1.0,0.6255889624509309,1.9783337569247998,1.0731396813097,2.366048146151497e-05,170748.84999999998
495817671,9630806627,1844,重点词,8.64,13.0,68.0,5.230769230769231,0.6255889624509309,2.4051409470761684,1.2070330454082212,5.0600633620665684e-05,170748.84999999998
495817671,9630806627,1853,潜力词,4.59,8.0,6.0,0.75,0.6255889624509309,2.786045621952485,1.15017309772416,2.6881586610978643e-05,170748.84999999998
495817671,9630806627,1924,重点词,1649.24,645.0,683.0,1.0589147286821705,0.6255889624509309,0.6251536591150644,0.6361834824738876,0.009658864466729939,170748.84999999998
495817671,9630806627,1976,重点词,58.12,47.0,46.0,0.9787234042553191,0.6255889624509309,1.2926566199755025,1.157317820504774,0.000340382965976052,170748.84999999998
495817671,9630806627,1981,重点词,375.87,274.0,329.0,1.2007299270072993,0.6255889624509309,1.1652626363186616,1.1458596921903288,0.002201303259143473,170748.84999999998
495817671,9630806627,1983,潜力词,5.04,4.0,5.0,1.25,0.6255889624509309,1.268645774281935,1.0245998310752353,2.9517036278721647e-05,170748.84999999998
495817671,9630806627,2019,重点词,901.8,964.0,1186.0,1.2302904564315353,0.6255889624509309,1.7087468432843311,1.67151492254025,0.00528144113415698,170748.84999999998
495817671,9630806627,2096,黄金词,5.78,12.0,18.0,1.5,0.6255889624509309,3.3186719908551656,1.2402639674998719,3.385088684345459e-05,170748.84999999998
495817671,9630806627,2097,黄金词,0.91,1.0,0.0,0.0,0.6255889624509309,1.7565864566980638,1.0135237414180953,5.329464883658075e-06,170748.84999999998
495817671,9630806627,2124,潜力词,5.91,6.0,7.0,1.1666666666666667,0.6255889624509309,1.6228362188784144,1.0658372751488363,3.4612238969691454e-05,170748.84999999998
495817671,9630806627,2125,黄金词,0.15,1.0,0.0,0.0,0.6255889624509309,10.656624503968256,1.0288832238403836,8.784832225810013e-07,170748.84999999998
495817671,9630806627,2128,重点词,32.54,38.0,55.0,1.4473684210526316,0.6255889624509309,1.8667105000804871,1.3416859664722445,0.00019057229375190522,170748.84999999998
495817671,9630806627,2129,潜力词,1.95,1.0,1.0,1.0,0.6255889624509309,0.8197403464590967,0.9932337569893211,1.1420281893553018e-05,170748.84999999998
495817671,9630806627,2152,重点词,18.12,21.0,38.0,1.8095238095238095,0.6255889624509309,1.8525588955573953,1.226781667461832,0.00010612077328778497,170748.84999999998
495817671,9630806627,2195,潜力词,0.65,1.0,1.0,1.0,0.6255889624509309,2.4592210393772893,1.0187264299229069,3.8067606311843395e-06,170748.84999999998
495817671,9630806627,2203,潜力词,0.78,1.0,1.0,1.0,0.6255889624509309,2.049350866147741,1.0161184260652862,4.568112757421207e-06,170748.84999999998
495817671,9630806627,2354,黄金词,2.39,2.0,4.0,2.0,0.6255889624509309,1.3376516113767685,1.0154034615611849,1.3997166013123956e-05,170748.84999999998
495817671,9630806627,2367,潜力词,3.84,5.0,4.0,0.8,0.6255889624509309,2.0813719734313,1.0771260842863333,2.2489170498073634e-05,170748.84999999998
495817671,9630806627,2432,潜力词,2.71,3.0,3.0,1.0,0.6255889624509309,1.769550194385873,1.0395651873797327,1.5871263554630093e-05,170748.84999999998
495817671,9630806627,2438,重点词,663.8,552.0,565.0,1.0235507246376812,0.6255889624509309,1.329268618452202,1.3062041313092907,0.003887581087661791,170748.84999999998
495817671,9630806627,2479,潜力词,0.8,1.0,1.0,1.0,0.6255889624509309,1.9981170944940478,1.015718379440851,4.685243853765341e-06,170748.84999999998
495817671,9630806627,2501,重点词,15.12,17.0,17.0,1.0,0.6255889624509309,1.7972481802327416,1.185110449710059,8.855110883616493e-05,170748.84999999998
495817671,9630806627,2516,潜力词,1.29,6.0,4.0,0.6666666666666666,0.6255889624509309,7.434854305094132,1.1618436742751301,7.554955714196612e-06,170748.84999999998
495817671,9630806627,2527,黄金词,2.29,5.0,0.0,0.0,0.6255889624509309,3.490160863745061,1.1090546639505867,1.3411510531403288e-05,170748.84999999998
495817671,9630806627,2533,重点词,19372.48,19493.0,16351.0,0.8388139332067922,0.6255889624509309,1.6084382184613422,1.606871893722016,0.11345599106523999,170748.84999999998
495817671,9630806627,2541,重点词,1719.88,695.0,3422.0,4.923741007194245,0.6255889624509309,0.6459480338969524,0.6559501799775638,0.010072571499017418,170748.84999999998
495817671,9630806627,2586,重点词,1676.01,523.0,808.0,1.5449330783938815,0.6255889624509309,0.498810981042064,0.5133296981687879,0.00981564443918656,170748.84999999998
495817671,9630806627,2629,潜力词,4.43,5.0,3.0,0.6,0.6255889624509309,1.8041689340804046,1.0654504570636816,2.5944537840225574e-05,170748.84999999998
495817671,9630806627,2699,潜力词,1.08,1.0,1.0,1.0,0.6255889624509309,1.4800867366622574,1.0101506201173696,6.3250792025832105e-06,170748.84999999998
495817671,9630806627,2745,潜力词,2.05,3.0,3.0,1.0,0.6255889624509309,2.3392590374564466,1.0527469937903113,1.2005937375273684e-05,170748.84999999998
495817671,9630806627,2814,潜力词,2.07,2.0,2.0,1.0,0.6255889624509309,1.5444383339084429,1.021643697929527,1.2123068471617818e-05,170748.84999999998
495817671,9630806627,2821,重点词,1327.25,927.0,1812.0,1.9546925566343043,0.6255889624509309,1.1164465151831124,1.1122190141780983,0.00777311238113756,170748.84999999998
495817671,9630806627,2825,重点词,10.3,8.0,14.0,1.75,0.6255889624509309,1.241548485899214,1.0412595257837796,6.0322514617228764e-05,170748.84999999998
495817671,9630806627,2869,重点词,57.95,52.0,127.0,2.4423076923076925,0.6255889624509309,1.4343687856937426,1.2331789822228103,0.0003393873516571269,170748.84999999998
495817671,9630806627,2874,潜力词,6.68,7.0,5.0,0.7142857142857143,0.6255889624509309,1.6750682229291423,1.0795599105357563,3.912178617894059e-05,170748.84999999998
495817671,9630806627,2891,潜力词,4.31,6.0,5.0,0.8333333333333334,0.6255889624509309,2.225281218926086,1.0972373790014993,2.5241751262160772e-05,170748.84999999998
495817671,9630806627,2896,潜力词,6.25,9.0,8.0,0.8888888888888888,0.6255889624509309,2.301830892857143,1.1446478769841268,3.6603467607541726e-05,170748.84999999998
495817671,9630806627,2899,重点词,1569.85,1892.0,1578.0,0.8340380549682875,0.6255889624509309,1.9265216639973186,1.897922668287922,0.0091939125797919,170748.84999999998
495817671,9630806627,2933,重点词,2839.7,2473.0,3691.0,1.492519207440356,0.6255889624509309,1.3920748176733544,1.3852908121074936,0.016630858714421798,170748.84999999998
495817671,9630806627,2966,黄金词,1.5,1.0,0.0,0.0,0.6255889624509309,1.0656624503968255,1.0019124985552472,8.784832225810014e-06,170748.84999999998
495817671,9630806627,2987,重点词,442.84,485.0,133.0,0.27422680412371137,0.6255889624509309,1.7506761644469573,1.6745179625511133,0.0025935167352518045,170748.84999999998
495817671,9630806627,2997,黄金词,0.71,1.0,3.0,3.0,0.6255889624509309,2.251399543091885,1.017521074257449,4.15815392021674e-06,170748.84999999998
495817671,9630806627,3016,重点词,22.59,16.0,51.0,3.1875,0.6255889624509309,1.1321779021480218,1.0411337485813996,0.0001322995733206988,170748.84999999998
495817671,9630806627,3040,潜力词,1.98,4.0,4.0,1.0,0.6255889624509309,3.2292801527176533,1.084916789195478,1.1595978538069218e-05,170748.84999999998
495817671,9630806627,3082,黄金词,5.14,3.0,16.0,5.333333333333333,0.6255889624509309,0.9329729624096722,0.9937519228651743,3.010269176044231e-05,170748.84999999998
495817671,9630806627,3127,潜力词,5.8,7.0,10.0,1.4285714285714286,0.6255889624509309,1.9292165050287358,1.0965852281212665,3.396801793979872e-05,170748.84999999998
495817671,9630806627,3132,重点词,36.2,53.0,318.0,6.0,0.6255889624509309,2.3403360443797685,1.562878942071318,0.0002120072843828817,170748.84999999998
495817671,9630806627,3135,重点词,240.28,168.0,310.0,1.8452380952380953,0.6255889624509309,1.1176416576494093,1.0973781779661018,0.0014072129914784201,170748.84999999998
495817671,9630806627,3149,潜力词,1.86,2.0,2.0,1.0,0.6255889624509309,1.7188104038658476,1.0257807048050611,1.0893191960004418e-05,170748.84999999998
495817671,9630806627,3157,重点词,88.98,92.0,89.0,0.967391304347826,0.6255889624509309,1.6527468886801744,1.4179120604026616,0.00052111624763505,170748.84999999998
495817671,9630806627,3215,重点词,203.86,101.0,1085.0,10.742574257425742,0.6255889624509309,0.7919545827289269,0.8329309904479597,0.001193917265035753,170748.84999999998
495817671,9630806627,3303,潜力词,3.47,3.0,3.0,1.0,0.6255889624509309,1.3819830048373818,1.0247892468072886,2.0322245215707165e-05,170748.84999999998
495817671,9630806627,3327,重点词,84.29,58.0,107.0,1.8448275862068966,0.6255889624509309,1.0999244653520444,1.062719734786833,0.0004936490055423507,170748.84999999998
495817671,9630806627,3382,重点词,14.26,18.0,31.0,1.7222222222222223,0.6255889624509309,2.017733952364256,1.2258463454826374,8.35144716933672e-05,170748.84999999998
495817671,9630806627,3412,重点词,77.97,59.0,72.0,1.2203389830508475,0.6255889624509309,1.2095822349636918,1.1276949821061113,0.0004566355790976045,170748.84999999998
495817671,9630806627,3417,重点词,15.19,16.0,49.0,3.0625,0.6255889624509309,1.6837326405216468,1.1593173617046144,8.896106767336941e-05,170748.84999999998
495817671,9630806627,3420,潜力词,1.26,1.0,1.0,1.0,0.6255889624509309,1.268645774281935,1.0066034661645578,7.379259069680412e-06,170748.84999999998
495817671,9630806627,3437,潜力词,1.98,2.0,1.0,0.5,0.6255889624509309,1.6146400763588267,1.0234126077566463,1.1595978538069218e-05,170748.84999999998
495817671,9630806627,3443,潜力词,7.46,22.0,21.0,0.9545454545454546,0.6255889624509309,4.71405641596451,1.482193889020105,4.3689898936361805e-05,170748.84999999998
495817671,9630806627,3505,潜力词,0.5,1.0,1.0,1.0,0.6255889624509309,3.1969873511904767,1.0217523500117869,2.928277408603338e-06,170748.84999999998
495817671,9630806627,3526,重点词,29.64,25.0,39.0,1.56,0.6255889624509309,1.3482571487814088,1.1296125300085502,0.00017358828478200588,170748.84999999998
495817671,9630806627,3539,黄金词,0.89,2.0,120.0,60.0,0.6255889624509309,3.5921206193151423,1.0453328227783547,5.212333787313942e-06,170748.84999999998
495817671,9630806627,3567,重点词,33494.72,17166.0,33833.0,1.97093090993825,0.6255889624509309,0.8192259088975176,0.8194953612749745,0.1961636637669888,170748.84999999998
495817671,9630806627,3575,重点词,1246.44,197.0,682.0,3.4619289340101522,0.6255889624509309,0.2526421280545088,0.28146559354251793,0.007299844186359089,170748.84999999998
495817671,9630806627,3587,重点词,1331.48,832.0,1556.0,1.8701923076923077,0.6255889624509309,0.9988484529209889,0.9988901309430743,0.007797885608014345,170748.84999999998
495817671,9630806627,3678,潜力词,3.98,11.0,11.0,1.0,0.6255889624509309,4.4179473446099555,1.2520087149230756,2.330908817248257e-05,170748.84999999998
495817671,9630806627,3714,潜力词,1.0,1.0,1.0,1.0,0.6255889624509309,1.5984936755952384,1.0117351701097106,5.856554817206676e-06,170748.84999999998
495817671,9630806627,3774,潜力词,2.56,9.0,9.0,1.0,0.6255889624509309,5.619704328264509,1.2250084299915742,1.499278033204909e-05,170748.84999999998
495817671,9630806627,3784,潜力词,6.91,15.0,11.0,0.7333333333333333,0.6255889624509309,3.469957327630763,1.2999016892273514,4.046879378689813e-05,170748.84999999998
495817671,9630806627,3809,重点词,17.29,21.0,27.0,1.2857142857142858,0.6255889624509309,1.941490294245229,1.241913615507505,0.00010125983278950343,170748.84999999998
495817671,9630806627,3830,重点词,53.31,116.0,129.0,1.1120689655172413,0.6255889624509309,3.47824547681575,2.278823602449401,0.00031221293730528793,170748.84999999998
495817671,9630806627,3842,黄金词,1.8,2.0,2.0,1.0,0.6255889624509309,1.7761040839947093,1.0269688677836,1.0541798670972017e-05,170748.84999999998
495817671,9630806627,3873,黄金词,1.53,1.0,4.0,4.0,0.6255889624509309,1.0447671082321819,1.001329199992145,8.960528870326214e-06,170748.84999999998
495817671,9630806627,3877,潜力词,1.5,1.0,1.0,1.0,0.6255889624509309,1.0656624503968255,1.0019124985552472,8.784832225810014e-06,170748.84999999998
495817671,9630806627,3882,潜力词,2.83,3.0,3.0,1.0,0.6255889624509309,1.694516263881878,1.0372038808780184,1.6574050132694895e-05,170748.84999999998
495817671,9630806627,3905,重点词,115.64,57.0,204.0,3.5789473684210527,0.6255889624509309,0.7879119639305481,0.8519327427489047,0.00067725199906178,170748.84999999998
495817671,9630806627,3913,潜力词,0.45,3.0,1.0,0.3333333333333333,0.6255889624509309,10.656624503968255,1.0861344108381705,2.6354496677430042e-06,170748.84999999998
495817671,9630806627,3964,重点词,15.17,14.0,36.0,2.5714285714285716,0.6255889624509309,1.4752084019995608,1.110617024065265,8.884393657702527e-05,170748.84999999998
495817671,9630806627,3973,潜力词,7.09,8.0,7.0,0.875,0.6255889624509309,1.803660000671637,1.0998064355362043,4.152297365399533e-05,170748.84999999998
495817671,9630806627,3989,重点词,8240.76,1204.0,10226.0,8.493355481727574,0.6255889624509309,0.23354476837290092,0.2381671144040675,0.04826246267544409,170748.84999999998
495817671,9630806627,4001,潜力词,1.61,2.0,2.0,1.0,0.6255889624509309,1.9857064293108548,1.0307496095948552,9.429053255702749e-06,170748.84999999998
495817671,9630806627,4002,重点词,194.96,150.0,388.0,2.5866666666666664,0.6255889624509309,1.2298627992372062,1.1829443637299384,0.0011417939271626135,170748.84999999998
495817671,9630806627,4016,黄金词,5.08,4.0,21.0,5.25,0.6255889624509309,1.2586564374765654,1.023855749861673,2.9751298471409914e-05,170748.84999999998
495817671,9630806627,4054,重点词,1793.1,669.0,1298.0,1.9402092675635276,0.6255889624509309,0.5963929892215796,0.6073421241241466,0.01050138844273329,170748.84999999998
495817671,9630806627,4056,潜力词,5.66,7.0,4.0,0.5714285714285714,0.6255889624509309,1.9769356411955241,1.0993434374625703,3.314810026538979e-05,170748.84999999998
495817671,9630806627,4110,潜力词,1.55,5.0,4.0,0.8,0.6255889624509309,5.156431211597543,1.124975138273059,9.077659966670348e-06,170748.84999999998
495817671,9630806627,4158,重点词,11.34,13.0,17.0,1.3076923076923077,0.6255889624509309,1.8324883406294619,1.153903126552626,6.64133316271237e-05,170748.84999999998
495817671,9630806627,4173,重点词,27.6,28.0,50.0,1.7857142857142858,0.6255889624509309,1.6216602506038647,1.2211059654209624,0.00016164091295490425,170748.84999999998
495817671,9630806627,4177,潜力词,1.93,2.0,1.0,0.5,0.6255889624509309,1.6564701301505063,1.024397984810138,1.1303150797208884e-05,170748.84999999998
495817671,9630806627,4190,重点词,21.98,25.0,49.0,1.96,0.6255889624509309,1.8181229249263402,1.2498241440661426,0.00012872707488220274,170748.84999999998
495817671,9630806627,4244,重点词,14.34,17.0,46.0,2.7058823529411766,0.6255889624509309,1.8950064494504222,1.1994776575243868,8.398299607874373e-05,170748.84999999998
495817671,9630806627,4256,重点词,187.93,58.0,100.0,1.7241379310344827,0.6255889624509309,0.49333599310660253,0.5998093270479713,0.0011006223467976506,170748.84999999998
495817671,9630806627,4286,黄金词,1.71,1.0,11.0,11.0,0.6255889624509309,0.9347916231551101,0.9978436216514258,1.0014708737423416e-05,170748.84999999998
495817671,9630806627,4355,重点词,19.69,16.0,32.0,2.0,0.6255889624509309,1.2989283295847542,1.0844582983143036,0.00011531556435079945,170748.84999999998
495817671,9630806627,4538,潜力词,5.54,4.0,2.0,0.5,0.6255889624509309,1.1541470581915079,1.0153758498808236,3.244531368732499e-05,170748.84999999998
495817671,9630806627,4563,重点词,1429.75,374.0,522.0,1.3957219251336899,0.6255889624509309,0.418140678211309,0.43780140880055357,0.008373409249901246,170748.84999999998
495817671,9630806627,4579,重点词,193.14,89.0,82.0,0.9213483146067416,0.6255889624509309,0.7365948903799121,0.7907622650652966,0.0011311349973952972,170748.84999999998
495817671,9630806627,4593,黄金词,5.08,6.0,11.0,1.8333333333333333,0.6255889624509309,1.8879846562148481,1.0818983669856832,2.9751298471409914e-05,170748.84999999998
495817671,9630806627,4606,黄金词,1.3,1.0,0.0,0.0,0.6255889624509309,1.2296105196886447,1.0058185901675485,7.613521262368679e-06,170748.84999999998
495817671,9630806627,4652,重点词,194.44,90.0,101.0,1.1222222222222222,0.6255889624509309,0.7398911273584213,0.7930961823088342,0.001138748518657666,170748.84999999998
495817671,9630806627,4688,黄金词,2.48,5.0,9.0,1.8,0.6255889624509309,3.222769507248464,1.105039412690095,1.4524255946672556e-05,170748.84999999998
495817671,9630806627,4718,黄金词,1.41,1.0,0.0,0.0,0.6255889624509309,1.1336834578689634,1.0036664788094776,8.257742292261412e-06,170748.84999999998
495817671,9630806627,4721,重点词,18.53,32.0,59.0,1.84375,0.6255889624509309,2.760485570374939,1.4760221453239109,0.00010852196076283971,170748.84999999998
495817671,9630806627,4735,潜力词,8.0,12.0,12.0,1.0,0.6255889624509309,2.3977405133928573,1.192791794950739,4.685243853765341e-05,170748.84999999998
495817671,9630806627,4751,重点词,453.98,133.0,230.0,1.7293233082706767,0.6255889624509309,0.4683018169394394,0.5210517458116725,0.0026587587559154867,170748.84999999998
495817671,9630806627,4760,重点词,2556.38,436.0,1281.0,2.938073394495413,0.6255889624509309,0.2726289685256198,0.286582632831561,0.014971579603610802,170748.84999999998
495817671,9630806627,4762,潜力词,3.14,7.0,5.0,0.7142857142857143,0.6255889624509309,3.5635209328556265,1.1514763968604942,1.8389582126028963e-05,170748.84999999998
495817671,9630806627,4804,重点词,24.55,27.0,65.0,2.4074074074074074,0.6255889624509309,1.7580174843613616,1.2496221226166522,0.0001437784207624239,170748.84999999998
495817671,9630806627,4807,黄金词,0.31,1.0,6.0,6.0,0.6255889624509309,5.1564312115975435,1.02561108478623,1.8155319933340695e-06,170748.84999999998
495817671,9630806627,4828,重点词,159.62,47.0,88.0,1.872340425531915,0.6255889624509309,0.47067537121273145,0.5969335118451302,0.0009348232799225297,170748.84999999998
495817671,9630806627,4832,重点词,171.45,73.0,180.0,2.4657534246575343,0.6255889624509309,0.6806068143391799,0.7527208774822867,0.0010041063234100846,170748.84999999998
495817671,9630806627,4854,潜力词,7.17,12.0,10.0,0.8333333333333334,0.6255889624509309,2.675303222753537,1.2101088701616731,4.199149803937187e-05,170748.84999999998
495817671,9630806627,4887,重点词,167.05,190.0,239.0,1.2578947368421052,0.6255889624509309,1.8181011575162842,1.629642010426608,0.0009783374822143753,170748.84999999998
495817671,9630806627,4923,黄金词,2.4,3.0,14.0,4.666666666666667,0.6255889624509309,1.9981170944940478,1.0457152867707196,1.4055731561296021e-05,170748.84999999998
495817671,9630806627,4927,重点词,150.07,36.0,45.0,1.25,0.6255889624509309,0.3834595343601558,0.5375407223543188,0.0008788931814182058,170748.84999999998
495817671,9630806627,4931,潜力词,1.62,3.0,2.0,0.6666666666666666,0.6255889624509309,2.960173473324515,1.0615164863770963,9.487618803874816e-06,170748.84999999998
495817671,9630806627,4995,重点词,182.38,142.0,50.0,0.352112676056338,0.6255889624509309,1.244577815190941,1.19195327452674,0.0010681184675621536,170748.84999999998
495817671,9630806627,5009,潜力词,2.96,5.0,8.0,1.6,0.6255889624509309,2.7001582358027676,1.0950239497352,1.733540225893176e-05,170748.84999999998
495817671,9630806627,5027,潜力词,0.1,1.0,1.0,1.0,0.6255889624509309,15.984936755952383,1.0299100534050944,5.856554817206676e-07,170748.84999999998
495817671,9630806627,5048,潜力词,2.15,3.0,1.0,0.3333333333333333,0.6255889624509309,2.2304562915282395,1.050728303485824,1.2591592856994353e-05,170748.84999999998
495817671,9630806627,5061,潜力词,1.26,1.0,1.0,1.0,0.6255889624509309,1.268645774281935,1.0066034661645578,7.379259069680412e-06,170748.84999999998
495817671,9630806627,5082,黄金词,0.74,1.0,0.0,0.0,0.6255889624509309,2.1601265886422136,1.0169194654236349,4.33385056473294e-06,170748.84999999998
495817671,9630806627,5194,重点词,1244.51,197.0,219.0,1.1116751269035532,0.6255889624509309,0.2530339282868454,0.2818852338662984,0.007288541035561881,170748.84999999998
495817671,9630806627,5199,潜力词,2.75,2.0,3.0,1.5,0.6255889624509309,1.1625408549783551,1.0084736938614307,1.610552574731836e-05,170748.84999999998
495817671,9630806627,5210,重点词,12400.94,6640.0,12836.0,1.933132530120482,0.6255889624509309,0.8559026981787172,0.8564813585120787,0.07262678489489095,170748.84999999998
495817671,9630806627,5273,潜力词,0.36,1.0,1.0,1.0,0.6255889624509309,4.440260209986773,1.0245928053136464,2.1083597341944032e-06,170748.84999999998
495817671,9630806627,5284,潜力词,0.91,1.0,1.0,1.0,0.6255889624509309,1.7565864566980638,1.0135237414180953,5.329464883658075e-06,170748.84999999998
495817671,9630806627,5304,重点词,299.99,77.0,371.0,4.818181818181818,0.6255889624509309,0.4102937198601065,0.4945398811989866,0.0017569078796138308,170748.84999999998
495817671,9630806627,5345,重点词,140.22,49.0,122.0,2.489795918367347,0.6255889624509309,0.5585949943243951,0.6746198617609435,0.0008212061164687201,170748.84999999998
495817671,9630806627,5428,潜力词,3.11,4.0,3.0,0.75,0.6255889624509309,2.0559404187720105,1.0618334532551488,1.8213885481512763e-05,170748.84999999998
495817671,9630806627,5486,重点词,1121.76,52.0,93.0,1.7884615384615385,0.6255889624509309,0.07409933598180751,0.11360830812705024,0.006569648931749761,170748.84999999998
495817671,9630806627,5493,重点词,6217.86,3852.0,3190.0,0.828141225337487,0.6255889624509309,0.9902760175354315,0.9903535877305585,0.0364152379357167,170748.84999999998
495817671,9630806627,5501,潜力词,0.59,1.0,1.0,1.0,0.6255889624509309,2.709311314568201,1.0199346447043929,3.4553673421519385e-06,170748.84999999998
495817671,9630806627,5602,潜力词,1.5,1.0,1.0,1.0,0.6255889624509309,1.0656624503968255,1.0019124985552472,8.784832225810014e-06,170748.84999999998
495817671,9630806627,5621,重点词,200.67,223.0,215.0,0.9641255605381166,0.6255889624509309,1.776369610094873,1.6215107099283448,0.0011752348551688635,170748.84999999998
495817671,9630806627,5626,重点词,1662.23,1045.0,802.0,0.7674641148325358,0.6255889624509309,1.0049306600151748,1.0047866764377589,0.009734941113805453,170748.84999999998
