方案ID,推广单元ID,关键词ID,类,C,K,V,d,qbar,eta_raw,eta_sm,w,eta
495817671,9630806627,518,黄金词,1.57,3.0,11.0,3.6666666666666665,0.6255889624509309,3.0544465138762513,1.3349409165924937,9.194791063014482e-06,1.3349409165924937
495817671,9630806627,530,重点词,74.08,84.0,140.0,1.6666666666666667,0.6255889624509309,1.8125468243790501,1.732815543584125,0.00043385358085867056,1.732815543584125
495817671,9630806627,584,潜力词,0.24,1.0,1.0,1.0,0.6255889624509309,6.66039031498016,1.1636739368187035,1.4055731561296021e-06,1.1636739368187035
495817671,9630806627,617,潜力词,5.13,6.0,5.0,0.8333333333333334,0.6255889624509309,1.8695832463102202,1.3382078888227014,3.0044126212270248e-05,1.3382078888227014
495817671,9630806627,677,潜力词,1.39,1.0,1.0,1.0,0.6255889624509309,1.1499954500685168,1.022062822814311,8.140611195917279e-06,1.022062822814311
495817671,9630806627,679,重点词,200.65,252.0,174.0,0.6904761904761905,0.6255889624509309,2.0075774046847745,1.9686666007857792,0.0011751177240725197,1.9686666007857792
495817671,9630806627,714,潜力词,5.76,12.0,7.0,0.5833333333333334,0.6255889624509309,3.33019515749008,1.9711956662187307,3.373375574711045e-05,1.9711956662187307
495817671,9630806627,798,潜力词,0.89,2.0,2.0,1.0,0.6255889624509309,3.5921206193151423,1.2577639498536843,5.212333787313942e-06,1.2577639498536843
495817671,9630806627,815,重点词,2298.65,2510.0,2693.0,1.0729083665338646,0.6255889624509309,1.7454676117477859,1.742862833101711,0.013462169730572127,1.742862833101711
495817671,9630806627,847,重点词,19.53,16.0,39.0,2.4375,0.6255889624509309,1.3095698315168363,1.2191337009613559,0.00011437851558004638,1.2191337009613559
495817671,9630806627,875,重点词,47.51,29.0,95.0,3.2758620689655173,0.6255889624509309,0.975717040460154,0.9792390964956255,0.00027824491936548915,0.9792390964956255
495817671,9630806627,1018,黄金词,0.15,1.0,0.0,0.0,0.6255889624509309,10.656624503968256,1.1764304111565453,8.784832225810013e-07,1.1764304111565453
495817671,9630806627,1040,潜力词,6.4,5.0,3.0,0.6,0.6255889624509309,1.24882318405878,1.1101292100951723,3.748195083012273e-05,1.1101292100951723
495817671,9630806627,1041,潜力词,2.11,4.0,4.0,1.0,0.6255889624509309,3.030319764161589,1.4212364505782649,1.2357330664306085e-05,1.4212364505782649
495817671,9630806627,1056,潜力词,1.01,2.0,1.0,0.5,0.6255889624509309,3.16533401107968,1.2411231919724892,5.915120365378743e-06,1.2411231919724892
495817671,9630806627,1089,重点词,396.88,330.0,591.0,1.790909090909091,0.6255889624509309,1.3291244531002537,1.3225734996454506,0.0023243494758529853,1.3225734996454506
495817671,9630806627,1092,黄金词,4.16,3.0,6.0,2.0,0.6255889624509309,1.1527598622081046,1.0520033573474397,2.4363268039579773e-05,1.0520033573474397
495817671,9630806627,1164,重点词,237.11,200.0,369.0,1.845,0.6255889624509309,1.348314010877009,1.3368631362689058,0.001388647712707875,1.3368631362689058
495817671,9630806627,1185,潜力词,3.09,4.0,6.0,1.5,0.6255889624509309,2.0692474764986906,1.2963206011103994,1.809675438516863e-05,1.2963206011103994
495817671,9630806627,1207,重点词,115.45,90.0,134.0,1.488888888888889,0.6255889624509309,1.246118932902308,1.2300577346253052,0.0006761392536465108,1.2300577346253052
495817671,9630806627,1265,潜力词,1.37,2.0,1.0,0.5,0.6255889624509309,2.333567409628085,1.19374203087916,8.023480099573147e-06,1.19374203087916
495817671,9630806627,1287,潜力词,3.95,6.0,6.0,1.0,0.6255889624509309,2.4280916591320074,1.4696887638277625,2.3133391527966373e-05,1.4696887638277625
495817671,9630806627,1314,重点词,14.45,12.0,18.0,1.5,0.6255889624509309,1.3274687963420666,1.2102143095132325,8.462721710863646e-05,1.2102143095132325
495817671,9630806627,1365,潜力词,3.6,5.0,8.0,1.6,0.6255889624509309,2.2201301049933866,1.3767125538573064,2.1083597341944034e-05,1.3767125538573064
495817671,9630806627,1377,潜力词,1.03,1.0,1.0,1.0,0.6255889624509309,1.5519356073740178,1.0625405583713134,6.032251461722876e-06,1.0625405583713134
495817671,9630806627,1424,重点词,2592.53,2414.0,145.0,0.06006628003314002,0.6255889624509309,1.4884162315911116,1.4869024847772638,0.015183294060252825,1.4869024847772638
495817671,9630806627,1437,潜力词,0.91,1.0,1.0,1.0,0.6255889624509309,1.7565864566980638,1.076755147780963,5.329464883658075e-06,1.076755147780963
495817671,9630806627,1438,重点词,1912.61,934.0,966.0,1.0342612419700214,0.6255889624509309,0.7806050857236722,0.7815257660118358,0.01120130530893766,0.7815257660118358
495817671,9630806627,1486,重点词,73.03,75.0,130.0,1.7333333333333334,0.6255889624509309,1.6416133872332312,1.5778397542192981,0.00042770419830060353,1.5778397542192981
495817671,9630806627,1524,潜力词,5.5,9.0,6.0,0.6666666666666666,0.6255889624509309,2.6157169237012994,1.6553424100558367,3.221105149463672e-05,1.6553424100558367
495817671,9630806627,1566,黄金词,0.93,1.0,4.0,4.0,0.6255889624509309,1.7188104038658476,1.0743596969516394,5.446595980002209e-06,1.0743596969516394
495817671,9630806627,1575,重点词,33.9,202.0,144.0,0.7128712871287128,0.6255889624509309,9.52494756549375,7.887409973075265,0.0001985372083033063,2.7815632632211615
495817671,9630806627,1590,重点词,126.84,80.0,136.0,1.7,0.6255889624509309,1.0081953173101472,1.007705663807406,0.0007428454130144948,1.007705663807406
495817671,9630806627,1608,潜力词,0.89,1.0,1.0,1.0,0.6255889624509309,1.7960603096575711,1.0791613045357806,5.212333787313942e-06,1.0791613045357806
495817671,9630806627,1656,潜力词,0.51,2.0,2.0,1.0,0.6255889624509309,6.268602649393091,1.313534113324443,2.9868429567754048e-06,1.313534113324443
495817671,9630806627,1666,重点词,28.78,19.0,26.0,1.368421052631579,0.6255889624509309,1.0552946433742019,1.0431970639606278,0.00016855164763920815,1.0431970639606278
495817671,9630806627,1691,潜力词,1.24,1.0,1.0,1.0,0.6255889624509309,1.2891078028993859,1.0385477070532514,7.262127973336278e-06,1.0385477070532514
495817671,9630806627,1723,潜力词,3.03,5.0,3.0,0.6,0.6255889624509309,2.6377783425664,1.4474723514856802,1.7745361096136228e-05,1.4474723514856802
495817671,9630806627,1738,重点词,162.44,128.0,148.0,1.15625,0.6255889624509309,1.2595862501612318,1.2473149001536101,0.0009513387645070524,1.2473149001536101
495817671,9630806627,1754,潜力词,2.05,5.0,4.0,0.8,0.6255889624509309,3.8987650624274113,1.5877812441123833,1.2005937375273684e-05,1.5877812441123833
495817671,9630806627,1785,重点词,44.38,65.0,68.0,1.0461538461538462,0.6255889624509309,2.3411917285644543,2.1350512760047766,0.0002599139027876323,2.1350512760047766
495817671,9630806627,1817,重点词,115.52,116.0,109.0,0.9396551724137931,0.6255889624509309,1.605135616075551,1.565668120804723,0.0006765492124837152,1.565668120804723
495817671,9630806627,1824,潜力词,4.04,5.0,5.0,1.0,0.6255889624509309,1.9783337569247998,1.326650279171586,2.366048146151497e-05,1.326650279171586
495817671,9630806627,1844,重点词,8.64,13.0,68.0,5.230769230769231,0.6255889624509309,2.4051409470761684,1.7269711247148556,5.0600633620665684e-05,1.7269711247148556
495817671,9630806627,1853,潜力词,4.59,8.0,6.0,0.75,0.6255889624509309,2.786045621952485,1.6480592414831547,2.6881586610978643e-05,1.6480592414831547
495817671,9630806627,1924,重点词,1649.24,645.0,683.0,1.0589147286821705,0.6255889624509309,0.6251536591150644,0.6269766612918173,0.009658864466729939,0.6269766612918173
495817671,9630806627,1976,重点词,58.12,47.0,46.0,0.9787234042553191,0.6255889624509309,1.2926566199755025,1.2570142452852253,0.000340382965976052,1.2570142452852253
495817671,9630806627,1981,重点词,375.87,274.0,329.0,1.2007299270072993,0.6255889624509309,1.1652626363186616,1.1617932099942576,0.002201303259143473,1.1617932099942576
495817671,9630806627,1983,潜力词,5.04,4.0,5.0,1.25,0.6255889624509309,1.268645774281935,1.1033568475099962,2.9517036278721647e-05,1.1033568475099962
495817671,9630806627,2019,重点词,901.8,964.0,1186.0,1.2302904564315353,0.6255889624509309,1.7087468432843311,1.7024684053302814,0.00528144113415698,1.7024684053302814
495817671,9630806627,2096,黄金词,5.78,12.0,18.0,1.5,0.6255889624509309,3.3186719908551656,1.9683471175681257,3.385088684345459e-05,1.9683471175681257
495817671,9630806627,2097,黄金词,0.91,1.0,0.0,0.0,0.6255889624509309,1.7565864566980638,1.076755147780963,5.329464883658075e-06,1.076755147780963
495817671,9630806627,2124,潜力词,5.91,6.0,7.0,1.1666666666666667,0.6255889624509309,1.6228362188784144,1.263490483433889,3.4612238969691454e-05,1.263490483433889
495817671,9630806627,2125,黄金词,0.15,1.0,0.0,0.0,0.6255889624509309,10.656624503968256,1.1764304111565453,8.784832225810013e-07,1.1764304111565453
495817671,9630806627,2128,重点词,32.54,38.0,55.0,1.4473684210526316,0.6255889624509309,1.8667105000804871,1.6946492530201736,0.00019057229375190522,1.6946492530201736
495817671,9630806627,2129,潜力词,1.95,1.0,1.0,1.0,0.6255889624509309,0.8197403464590967,0.9648844830764475,1.1420281893553018e-05,0.9648844830764475
495817671,9630806627,2152,重点词,18.12,21.0,38.0,1.8095238095238095,0.6255889624509309,1.8525588955573953,1.5900827802711996,0.00010612077328778497,1.5900827802711996
495817671,9630806627,2195,潜力词,0.65,1.0,1.0,1.0,0.6255889624509309,2.4592210393772893,1.1088970924908426,3.8067606311843395e-06,1.1088970924908426
495817671,9630806627,2203,潜力词,0.78,1.0,1.0,1.0,0.6255889624509309,2.049350866147741,1.0925897823071538,4.568112757421207e-06,1.0925897823071538
495817671,9630806627,2354,黄金词,2.39,2.0,4.0,2.0,0.6255889624509309,1.3376516113767685,1.0772236699703805,1.3997166013123956e-05,1.0772236699703805
495817671,9630806627,2367,潜力词,3.84,5.0,4.0,0.8,0.6255889624509309,2.0813719734313,1.3489469225190076,2.2489170498073634e-05,1.3489469225190076
495817671,9630806627,2432,潜力词,2.71,3.0,3.0,1.0,0.6255889624509309,1.769550194385873,1.1936379783459348,1.5871263554630093e-05,1.1936379783459348
495817671,9630806627,2438,重点词,663.8,552.0,565.0,1.0235507246376812,0.6255889624509309,1.329268618452202,1.3253185320283567,0.003887581087661791,1.3253185320283567
495817671,9630806627,2479,潜力词,0.8,1.0,1.0,1.0,0.6255889624509309,1.9981170944940478,1.0901234396834354,4.685243853765341e-06,1.0901234396834354
495817671,9630806627,2501,重点词,15.12,17.0,17.0,1.0,0.6255889624509309,1.7972481802327416,1.520034188314023,8.855110883616493e-05,1.520034188314023
495817671,9630806627,2516,潜力词,1.29,6.0,4.0,0.6666666666666666,0.6255889624509309,7.434854305094132,1.8878034281894576,7.554955714196612e-06,1.8878034281894576
495817671,9630806627,2527,黄金词,2.29,5.0,0.0,0.0,0.6255889624509309,3.490160863745061,1.5509631283068783,1.3411510531403288e-05,1.5509631283068783
495817671,9630806627,2533,重点词,19372.48,19493.0,16351.0,0.8388139332067922,0.6255889624509309,1.6084382184613422,1.6081851805149898,0.11345599106523999,1.6081851805149898
495817671,9630806627,2541,重点词,1719.88,695.0,3422.0,4.923741007194245,0.6255889624509309,0.6459480338969524,0.6475995141837625,0.010072571499017418,0.6475995141837625
495817671,9630806627,2586,重点词,1676.01,523.0,808.0,1.5449330783938815,0.6255889624509309,0.498810981042064,0.5012096838826829,0.00981564443918656,0.5012096838826829
495817671,9630806627,2629,潜力词,4.43,5.0,3.0,0.6,0.6255889624509309,1.8041689340804046,1.285225650758702,2.5944537840225574e-05,1.285225650758702
495817671,9630806627,2699,潜力词,1.08,1.0,1.0,1.0,0.6255889624509309,1.4800867366622574,1.0567279732598729,6.3250792025832105e-06,1.0567279732598729
495817671,9630806627,2745,潜力词,2.05,3.0,3.0,1.0,0.6255889624509309,2.3392590374564466,1.2715609324219304,1.2005937375273684e-05,1.2715609324219304
495817671,9630806627,2814,潜力词,2.07,2.0,2.0,1.0,0.6255889624509309,1.5444383339084429,1.1112524532270953,1.2123068471617818e-05,1.1112524532270953
495817671,9630806627,2821,重点词,1327.25,927.0,1812.0,1.9546925566343043,0.6255889624509309,1.1164465151831124,1.1157436380142334,0.00777311238113756,1.1157436380142334
495817671,9630806627,2825,重点词,10.3,8.0,14.0,1.75,0.6255889624509309,1.241548485899214,1.1355092268388838,6.0322514617228764e-05,1.1355092268388838
495817671,9630806627,2869,重点词,57.95,52.0,127.0,2.4423076923076925,0.6255889624509309,1.4343687856937426,1.381331179078206,0.0003393873516571269,1.381331179078206
495817671,9630806627,2874,潜力词,6.68,7.0,5.0,0.7142857142857143,0.6255889624509309,1.6750682229291423,1.3059332245024877,3.912178617894059e-05,1.3059332245024877
495817671,9630806627,2891,潜力词,4.31,6.0,5.0,0.8333333333333334,0.6255889624509309,2.225281218926086,1.4269169000461948,2.5241751262160772e-05,1.4269169000461948
495817671,9630806627,2896,潜力词,6.25,9.0,8.0,0.8888888888888888,0.6255889624509309,2.301830892857143,1.5685844221074174,3.6603467607541726e-05,1.5685844221074174
495817671,9630806627,2899,重点词,1569.85,1892.0,1578.0,0.8340380549682875,0.6255889624509309,1.9265216639973186,1.9217889703634494,0.0091939125797919,1.9217889703634494
495817671,9630806627,2933,重点词,2839.7,2473.0,3691.0,1.492519207440356,0.6255889624509309,1.3920748176733544,1.3909651303996913,0.016630858714421798,1.3909651303996913
495817671,9630806627,2966,黄金词,1.5,1.0,0.0,0.0,0.6255889624509309,1.0656624503968255,1.0103026857317194,8.784832225810014e-06,1.0103026857317194
495817671,9630806627,2987,重点词,442.84,485.0,133.0,0.27422680412371137,0.6255889624509309,1.7506761644469573,1.7372575574710372,0.0025935167352518045,1.7372575574710372
495817671,9630806627,2997,黄金词,0.71,1.0,3.0,3.0,0.6255889624509309,2.251399543091885,1.1013105673426726,4.15815392021674e-06,1.1013105673426726
495817671,9630806627,3016,重点词,22.59,16.0,51.0,3.1875,0.6255889624509309,1.1321779021480218,1.0974192107511849,0.0001322995733206988,1.0974192107511849
495817671,9630806627,3040,潜力词,1.98,4.0,4.0,1.0,0.6255889624509309,3.2292801527176533,1.4396389145797763,1.1595978538069218e-05,1.4396389145797763
495817671,9630806627,3082,黄金词,5.14,3.0,16.0,5.333333333333333,0.6255889624509309,0.9329729624096722,0.9739000777867968,3.010269176044231e-05,0.9739000777867968
495817671,9630806627,3127,潜力词,5.8,7.0,10.0,1.4285714285714286,0.6255889624509309,1.9292165050287358,1.3888496197089948,3.396801793979872e-05,1.3888496197089948
495817671,9630806627,3132,重点词,36.2,53.0,318.0,6.0,0.6255889624509309,2.3403360443797685,2.0962531587561593,0.0002120072843828817,2.0962531587561593
495817671,9630806627,3135,重点词,240.28,168.0,310.0,1.8452380952380953,0.6255889624509309,1.1176416576494093,1.1138235382942743,0.0014072129914784201,1.1138235382942743
495817671,9630806627,3149,潜力词,1.86,2.0,2.0,1.0,0.6255889624509309,1.7188104038658476,1.1347769507248464,1.0893191960004418e-05,1.1347769507248464
495817671,9630806627,3157,重点词,88.98,92.0,89.0,0.967391304347826,0.6255889624509309,1.6527468886801744,1.5985306899707536,0.00052111624763505,1.5985306899707536
495817671,9630806627,3215,重点词,203.86,101.0,1085.0,10.742574257425742,0.6255889624509309,0.7919545827289269,0.7998672198712676,0.001193917265035753,0.7998672198712676
495817671,9630806627,3303,潜力词,3.47,3.0,3.0,1.0,0.6255889624509309,1.3819830048373818,1.114959325827035,2.0322245215707165e-05,1.114959325827035
495817671,9630806627,3327,重点词,84.29,58.0,107.0,1.8448275862068966,0.6255889624509309,1.0999244653520444,1.0912033912780057,0.0004936490055423507,1.0912033912780057
495817671,9630806627,3382,重点词,14.26,18.0,31.0,1.7222222222222223,0.6255889624509309,2.017733952364256,1.6502189140104968,8.35144716933672e-05,1.6502189140104968
495817671,9630806627,3412,重点词,77.97,59.0,72.0,1.2203389830508475,0.6255889624509309,1.2095822349636918,1.1899468424981872,0.0004566355790976045,1.1899468424981872
495817671,9630806627,3417,重点词,15.19,16.0,49.0,3.0625,0.6255889624509309,1.6837326405216468,1.4467053251408093,8.896106767336941e-05,1.4467053251408093
495817671,9630806627,3420,潜力词,1.26,1.0,1.0,1.0,0.6255889624509309,1.268645774281935,1.0363190639050686,7.379259069680412e-06,1.0363190639050686
495817671,9630806627,3437,潜力词,1.98,2.0,1.0,0.5,0.6255889624509309,1.6146400763588267,1.121213879600645,1.1595978538069218e-05,1.121213879600645
495817671,9630806627,3443,潜力词,7.46,22.0,21.0,0.9545454545454546,0.6255889624509309,4.71405641596451,2.785235880354075,4.3689898936361805e-05,2.7815632632211615
495817671,9630806627,3505,潜力词,0.5,1.0,1.0,1.0,0.6255889624509309,3.1969873511904767,1.1283287004200044,2.928277408603338e-06,1.1283287004200044
495817671,9630806627,3526,重点词,29.64,25.0,39.0,1.56,0.6255889624509309,1.3482571487814088,1.2738021721453834,0.00017358828478200588,1.2738021721453834
495817671,9630806627,3539,黄金词,0.89,2.0,120.0,60.0,0.6255889624509309,3.5921206193151423,1.2577639498536843,5.212333787313942e-06,1.2577639498536843
495817671,9630806627,3567,重点词,33494.72,17166.0,33833.0,1.97093090993825,0.6255889624509309,0.8192259088975176,0.8192693989951838,0.1961636637669888,0.8192693989951838
495817671,9630806627,3575,重点词,1246.44,197.0,682.0,3.4619289340101522,0.6255889624509309,0.2526421280545088,0.2574438055737441,0.007299844186359089,0.2574438055737441
495817671,9630806627,3587,重点词,1331.48,832.0,1556.0,1.8701923076923077,0.6255889624509309,0.9988484529209889,0.9988553817692928,0.007797885608014345,0.9988553817692928
495817671,9630806627,3678,潜力词,3.98,11.0,11.0,1.0,0.6255889624509309,4.4179473446099555,2.1298530258760486,2.330908817248257e-05,2.1298530258760486
495817671,9630806627,3714,潜力词,1.0,1.0,1.0,1.0,0.6255889624509309,1.5984936755952384,1.066058904591086,5.856554817206676e-06,1.066058904591086
495817671,9630806627,3774,潜力词,2.56,9.0,9.0,1.0,0.6255889624509309,5.619704328264509,2.1136010433481305,1.499278033204909e-05,2.1136010433481305
495817671,9630806627,3784,潜力词,6.91,15.0,11.0,0.7333333333333333,0.6255889624509309,3.469957327630763,2.140107223375322,4.046879378689813e-05,2.140107223375322
495817671,9630806627,3809,重点词,17.29,21.0,27.0,1.2857142857142858,0.6255889624509309,1.941490294245229,1.642144662228797,0.00010125983278950343,1.642144662228797
495817671,9630806627,3830,重点词,53.31,116.0,129.0,1.1120689655172413,0.6255889624509309,3.47824547681575,3.1527662761780615,0.00031221293730528793,2.7815632632211615
495817671,9630806627,3842,黄金词,1.8,2.0,2.0,1.0,0.6255889624509309,1.7761040839947093,1.1416822871389936,1.0541798670972017e-05,1.1416822871389936
495817671,9630806627,3873,黄金词,1.53,1.0,4.0,4.0,0.6255889624509309,1.0447671082321819,1.0071421976637371,8.960528870326214e-06,1.0071421976637371
495817671,9630806627,3877,潜力词,1.5,1.0,1.0,1.0,0.6255889624509309,1.0656624503968255,1.0103026857317194,8.784832225810014e-06,1.0103026857317194
495817671,9630806627,3882,潜力词,2.83,3.0,3.0,1.0,0.6255889624509309,1.694516263881878,1.1804849427718747,1.6574050132694895e-05,1.1804849427718747
495817671,9630806627,3905,重点词,115.64,57.0,204.0,3.5789473684210527,0.6255889624509309,0.7879119639305481,0.80173111971648,0.00067725199906178,0.80173111971648
495817671,9630806627,3913,潜力词,0.45,3.0,1.0,0.3333333333333333,0.6255889624509309,10.656624503968255,1.5106323180711767,2.6354496677430042e-06,1.5106323180711767
495817671,9630806627,3964,重点词,15.17,14.0,36.0,2.5714285714285716,0.6255889624509309,1.4752084019995608,1.3103276564069453,8.884393657702527e-05,1.3103276564069453
495817671,9630806627,3973,潜力词,7.09,8.0,7.0,0.875,0.6255889624509309,1.803660000671637,1.37610227094138,4.152297365399533e-05,1.37610227094138
495817671,9630806627,3989,重点词,8240.76,1204.0,10226.0,8.493355481727574,0.6255889624509309,0.23354476837290092,0.23429367902520204,0.04826246267544409,0.23429367902520204
495817671,9630806627,4001,潜力词,1.61,2.0,2.0,1.0,0.6255889624509309,1.9857064293108548,1.1641145140838136,9.429053255702749e-06,1.1641145140838136
495817671,9630806627,4002,重点词,194.96,150.0,388.0,2.5866666666666664,0.6255889624509309,1.2298627992372062,1.2207371260924327,0.0011417939271626135,1.2207371260924327
495817671,9630806627,4016,黄金词,5.08,4.0,21.0,5.25,0.6255889624509309,1.2586564374765654,1.0999980747626297,2.9751298471409914e-05,1.0999980747626297
495817671,9630806627,4054,重点词,1793.1,669.0,1298.0,1.9402092675635276,0.6255889624509309,0.5963929892215796,0.5981990877952066,0.01050138844273329,0.5981990877952066
495817671,9630806627,4056,潜力词,5.66,7.0,4.0,0.5714285714285714,0.6255889624509309,1.9769356411955241,1.4030215546039844,3.314810026538979e-05,1.4030215546039844
495817671,9630806627,4110,潜力词,1.55,5.0,4.0,0.8,0.6255889624509309,5.156431211597543,1.6703921309028293,9.077659966670348e-06,1.6703921309028293
495817671,9630806627,4158,重点词,11.34,13.0,17.0,1.3076923076923077,0.6255889624509309,1.8324883406294619,1.4866194733370155,6.64133316271237e-05,1.4866194733370155
495817671,9630806627,4173,重点词,27.6,28.0,50.0,1.7857142857142858,0.6255889624509309,1.6216602506038647,1.4811503902598615,0.00016164091295490425,1.4811503902598615
495817671,9630806627,4177,潜力词,1.93,2.0,1.0,0.5,0.6255889624509309,1.6564701301505063,1.1268255606797275,1.1303150797208884e-05,1.1268255606797275
495817671,9630806627,4190,重点词,21.98,25.0,49.0,1.96,0.6255889624509309,1.8181229249263402,1.5986132453355846,0.00012872707488220274,1.5986132453355846
495817671,9630806627,4244,重点词,14.34,17.0,46.0,2.7058823529411766,0.6255889624509309,1.8950064494504222,1.5729639502285293,8.398299607874373e-05,1.5729639502285293
495817671,9630806627,4256,重点词,187.93,58.0,100.0,1.7241379310344827,0.6255889624509309,0.49333599310660253,0.5141723209578234,0.0011006223467976506,0.5141723209578234
495817671,9630806627,4286,黄金词,1.71,1.0,11.0,11.0,0.6255889624509309,0.9347916231551101,0.9885868654652241,1.0014708737423416e-05,0.9885868654652241
495817671,9630806627,4355,重点词,19.69,16.0,32.0,2.0,0.6255889624509309,1.2989283295847542,1.2121044616044618,0.00011531556435079945,1.2121044616044618
495817671,9630806627,4538,潜力词,5.54,4.0,2.0,0.5,0.6255889624509309,1.1541470581915079,1.0627922575280113,3.244531368732499e-05,1.0627922575280113
495817671,9630806627,4563,重点词,1429.75,374.0,522.0,1.3957219251336899,0.6255889624509309,0.418140678211309,0.4214024347254638,0.008373409249901246,0.4214024347254638
495817671,9630806627,4579,重点词,193.14,89.0,82.0,0.9213483146067416,0.6255889624509309,0.7365948903799121,0.747146804811015,0.0011311349973952972,0.747146804811015
495817671,9630806627,4593,黄金词,5.08,6.0,11.0,1.8333333333333333,0.6255889624509309,1.8879846562148481,1.3433000040769731,2.9751298471409914e-05,1.3433000040769731
495817671,9630806627,4606,黄金词,1.3,1.0,0.0,0.0,0.6255889624509309,1.2296105196886447,1.0318903499567562,7.613521262368679e-06,1.0318903499567562
495817671,9630806627,4652,重点词,194.44,90.0,101.0,1.1222222222222222,0.6255889624509309,0.7398911273584213,0.7502441027336861,0.001138748518657666,0.7502441027336861
495817671,9630806627,4688,黄金词,2.48,5.0,9.0,1.8,0.6255889624509309,3.222769507248464,1.523004589940815,1.4524255946672556e-05,1.523004589940815
495817671,9630806627,4718,黄金词,1.41,1.0,0.0,0.0,0.6255889624509309,1.1336834578689634,1.0199042952054105,8.257742292261412e-06,1.0199042952054105
495817671,9630806627,4721,重点词,18.53,32.0,59.0,1.84375,0.6255889624509309,2.760485570374939,2.2268445889073942,0.00010852196076283971,2.2268445889073942
495817671,9630806627,4735,潜力词,8.0,12.0,12.0,1.0,0.6255889624509309,2.3977405133928573,1.6962592843800035,4.685243853765341e-05,1.6962592843800035
495817671,9630806627,4751,重点词,453.98,133.0,230.0,1.7293233082706767,0.6255889624509309,0.4683018169394394,0.47757696055355964,0.0026587587559154867,0.47757696055355964
495817671,9630806627,4760,重点词,2556.38,436.0,1281.0,2.938073394495413,0.6255889624509309,0.2726289685256198,0.2749150857729266,0.014971579603610802,0.2749150857729266
495817671,9630806627,4762,潜力词,3.14,7.0,5.0,0.7142857142857143,0.6255889624509309,3.5635209328556265,1.718701404389881,1.8389582126028963e-05,1.718701404389881
495817671,9630806627,4804,重点词,24.55,27.0,65.0,2.4074074074074074,0.6255889624509309,1.7580174843613616,1.5706632701953829,0.0001437784207624239,1.5706632701953829
495817671,9630806627,4807,黄金词,0.31,1.0,6.0,6.0,0.6255889624509309,5.1564312115975435,1.1539418967258348,1.8155319933340695e-06,1.1539418967258348
495817671,9630806627,4828,重点词,159.62,47.0,88.0,1.872340425531915,0.6255889624509309,0.47067537121273145,0.4961188141279591,0.0009348232799225297,0.4961188141279591
495817671,9630806627,4832,重点词,171.45,73.0,180.0,2.4657534246575343,0.6255889624509309,0.6806068143391799,0.6949475701546008,0.0010041063234100846,0.6949475701546008
495817671,9630806627,4854,潜力词,7.17,12.0,10.0,0.8333333333333334,0.6255889624509309,2.675303222753537,1.788701517212269,4.199149803937187e-05,1.788701517212269
495817671,9630806627,4887,重点词,167.05,190.0,239.0,1.2578947368421052,0.6255889624509309,1.8181011575162842,1.7804454249505755,0.0009783374822143753,1.7804454249505755
495817671,9630806627,4923,黄金词,2.4,3.0,14.0,4.666666666666667,0.6255889624509309,1.9981170944940478,1.229013482484294,1.4055731561296021e-05,1.229013482484294
495817671,9630806627,4927,重点词,150.07,36.0,45.0,1.25,0.6255889624509309,0.3834595343601558,0.41488504598386505,0.0008788931814182058,0.41488504598386505
495817671,9630806627,4931,潜力词,1.62,3.0,2.0,0.6666666666666666,0.6255889624509309,2.960173473324515,1.328045560618359,9.487618803874816e-06,1.328045560618359
495817671,9630806627,4995,重点词,182.38,142.0,50.0,0.352112676056338,0.6255889624509309,1.244577815190941,1.2342265381985076,0.0010681184675621536,1.2342265381985076
495817671,9630806627,5009,潜力词,2.96,5.0,8.0,1.6,0.6255889624509309,2.7001582358027676,1.4566668219579122,1.733540225893176e-05,1.4566668219579122
495817671,9630806627,5027,潜力词,0.1,1.0,1.0,1.0,0.6255889624509309,15.984936755952383,1.1836389308327497,5.856554817206676e-07,1.1836389308327497
495817671,9630806627,5048,潜力词,2.15,3.0,1.0,0.3333333333333333,0.6255889624509309,2.2304562915282395,1.2591068586469847,1.2591592856994353e-05,1.2591068586469847
495817671,9630806627,5061,潜力词,1.26,1.0,1.0,1.0,0.6255889624509309,1.268645774281935,1.0363190639050686,7.379259069680412e-06,1.0363190639050686
495817671,9630806627,5082,黄金词,0.74,1.0,0.0,0.0,0.6255889624509309,2.1601265886422136,1.0975560994994589,4.33385056473294e-06,1.0975560994994589
495817671,9630806627,5194,重点词,1244.51,197.0,219.0,1.1116751269035532,0.6255889624509309,0.2530339282868454,0.2578404832402676,0.007288541035561881,0.2578404832402676
495817671,9630806627,5199,潜力词,2.75,2.0,3.0,1.5,0.6255889624509309,1.1625408549783551,1.0413494311924585,1.610552574731836e-05,1.0413494311924585
495817671,9630806627,5210,重点词,12400.94,6640.0,12836.0,1.933132530120482,0.6255889624509309,0.8559026981787172,0.8559962934928182,0.07262678489489095,0.8559962934928182
495817671,9630806627,5273,潜力词,0.36,1.0,1.0,1.0,0.6255889624509309,4.440260209986773,1.1470895101657053,2.1083597341944032e-06,1.1470895101657053
495817671,9630806627,5284,潜力词,0.91,1.0,1.0,1.0,0.6255889624509309,1.7565864566980638,1.076755147780963,5.329464883658075e-06,1.076755147780963
495817671,9630806627,5304,重点词,299.99,77.0,371.0,4.818181818181818,0.6255889624509309,0.4102937198601065,0.4257231391684251,0.0017569078796138308,0.4257231391684251
